s	r	d	f	mean	sd
0.01	0.0001	4	0.6	0.010082969235149	0.00319019629435621
0.01	0.0001	4	0.65	0.00512028265363815	0.00094976120979019
0.01	0.0001	4	0.7	0.00596418726710017	0.000984373812798958
0.01	0.0001	4	0.75	0.00611439488418944	0.000864751188784914
0.01	0.0001	4	0.8	0.00692848076825731	0.00142371164453783
0.01	0.0001	4	0.85	0.00739307530375118	0.00170586234551408
0.01	0.0001	4	0.9	0.00622549897765702	0.00134287774921446
0.01	0.0001	4	0.95	0.00673719952047667	0.00156362829393856
0.01	0.0001	4	1	0.00687632206200707	0.00233235186122997
0.01	0.0001	4	1.05	0.00955599543976516	0.00385231640371029
0.01	0.0001	4	1.1	0.0110190052846915	0.00375274160258236
0.01	0.0001	4	1.15	0.00934809580365511	0.00133692000331992
0.01	0.0001	4	1.2	0.00943860883980003	0.00347178200221565
0.01	0.0001	4	1.25	0.00860986094805388	0.00580342037988641
0.01	0.0001	4	1.3	0.00715696396014409	0.00342765080752966
0.01	0.0001	4	1.35	0.00963557642745444	0.0046038530883766
0.01	0.0001	4	1.4	0.00650212168219209	0.0036051325244897
0.01	0.0001	4	1.45	0.0128546884532774	0.00388811171879702
0.01	0.0001	4	1.5	0.00902766246124456	0.00428161982116731
0.01	0.0001	5	0.1	0.112860120108285	0.0184206107718818
0.01	0.0001	5	0.15	0.184560873172503	0.148391878126953
0.01	0.0001	5	0.2	0.193291733455489	0.147436686943352
0.01	0.0001	5	0.25	0.175095431328983	0.0177800130604134
0.01	0.0001	5	0.3	0.243953457002182	0.128269208719691
0.01	0.0001	5	0.35	0.184356030051426	0.0149486613840746
0.01	0.0001	5	0.4	0.157613475309793	0.0261179218445849
0.01	0.0001	5	0.45	0.013671104347035	0.00471022445457876
0.01	0.0001	5	0.5	0.00669723838486851	0.00180253304258513
0.01	0.0001	5	0.55	0.00672322481500902	0.00248818799784759
0.01	0.0001	5	0.6	0.00787244197771093	0.00417905196236962
0.01	0.0001	5	0.65	0.00997053833855276	0.000912236052409886
0.01	0.0001	5	0.7	0.0117725549208618	0.00663640159344106
0.01	0.0001	5	0.75	0.00720041395464364	0.000881420508635799
0.01	0.0001	5	0.8	0.010099615200218	0.00628189047290299
0.01	0.0001	5	0.85	0.016736675610574	0.00381127114856249
0.01	0.0001	5	0.9	0.0158633491761573	0.00984707654908487
0.01	0.0001	5	0.95	0.0111336015013445	0.0065315839505846
0.01	0.0001	5	1	0.00666304882029513	0.00556977647367573
0.01	0.0001	5	1.05	0.0107508866671757	0.00548543755416416
0.01	0.0001	5	1.1	0.0117929407348591	0.00630676783778082
0.01	0.0001	5	1.15	0.0167570312139981	0.00478738389122979
0.01	0.0001	5	1.2	0.0119434186923046	0.00382050178868286
0.01	0.0001	5	1.25	0.0086171133668041	0.00254053951158099
0.01	0.0001	5	1.3	0.00498778141500808	0.00127452771587848
0.01	0.0001	5	1.35	0.00671782832019523	0.00327346820667109
0.01	0.0001	5	1.4	0.00891709535831013	0.00473084758273587
0.01	0.0001	5	1.45	0.00569382813786926	0.00160262933319124
0.01	0.0001	5	1.5	0.0133100892116325	0.00815540044739517
0.01	0.0001	6	0.1	0.254068607726583	0.16737108935263
0.01	0.0001	6	0.15	0.134277001136272	0.0113972631862228
0.01	0.0001	6	0.2	0.348707460576559	0.176649994228119
0.01	0.0001	6	0.25	0.181483209579341	0.0203552345168861
0.01	0.0001	6	0.3	0.165161774545979	0.0123578056932038
0.01	0.0001	6	0.35	0.0187709985878313	0.00297376999201561
0.01	0.0001	6	0.4	0.00681929224107114	0.000442797311320675
0.01	0.0001	6	0.45	0.0110655728948531	0.00270541601707891
0.01	0.0001	6	0.5	0.00921715654280764	0.00290769273683451
0.01	0.0001	6	0.55	0.0160071684871682	0.00566118090507927
0.01	0.0001	6	0.6	0.0166599496372459	0.00366251804276306
0.01	0.0001	6	0.65	0.0151667499049993	0.003037023094816
0.01	0.0001	6	0.7	0.0116696148799457	0.00158663774836977
0.01	0.0001	6	0.75	0.0119797479990533	0.00797093745015149
0.01	0.0001	6	0.8	0.00978982187381368	0.00505994795867949
0.01	0.0001	6	0.85	0.0183193505650188	0.00389025968867441
0.01	0.0001	6	0.9	0.0143692934400233	0.00546899326575731
0.01	0.0001	6	0.95	0.00817612779888896	0.0029449867317038
0.01	0.0001	6	1	0.0097988316515613	0.00491597121289263
0.01	0.0001	6	1.05	0.0136320770950765	0.00712230261079849
0.01	0.0001	6	1.1	0.0129640119016181	0.00773390839925583
0.01	0.0001	6	1.15	0.0144906426428584	0.00600320070341201
0.01	0.0001	6	1.2	0.0164462923351537	0.00655009979326852
0.01	0.0001	6	1.25	0.00712640298729858	0.00168651675164082
0.01	0.0001	6	1.3	0.00495934915856694	0.00115179936905128
0.01	0.0001	6	1.35	0.00473672492328987	0.000908062123703819
0.01	0.0001	6	1.4	0.00452583737679967	0.000761194005033386
0.01	0.0001	6	1.45	0.00930393240392698	0.00760052034506496
0.01	0.0001	6	1.5	0.00417633299901254	0.00199793897652592
0.01	0.0001	7	0.1	0.184621252273759	0.155208660766568
0.01	0.0001	7	0.15	0.143992883002423	0.0383204102163629
0.01	0.0001	7	0.2	0.158422684916663	0.0213384761435877
0.01	0.0001	7	0.25	0.236999898399693	0.12540332261982
0.01	0.0001	7	0.3	0.0256412662301342	0.0092303541247406
0.01	0.0001	7	0.35	0.00900491271798283	0.00390893329893646
0.01	0.0001	7	0.4	0.014116771132219	0.00725092882860431
0.01	0.0001	7	0.45	0.0181798338683097	0.00335729072656417
0.01	0.0001	7	0.5	0.016022756300579	0.00189179954469619
0.01	0.0001	7	0.55	0.0152735881840174	0.00503014340479144
0.01	0.0001	7	0.6	0.0137400028025091	0.00466954324841638
0.01	0.0001	7	0.65	0.0185065500407394	0.00619636830318514
0.01	0.0001	7	0.7	0.0178226303205192	0.00449325790914559
0.01	0.0001	7	0.75	0.014943041269508	0.00568199099975886
0.01	0.0001	7	0.8	0.00988675481661395	0.00382588370043443
0.01	0.0001	7	0.85	0.0121312779922445	0.00525027398484802
0.01	0.0001	7	0.9	0.0177276460342862	0.00165128353702349
0.01	0.0001	7	0.95	0.011429357457668	0.00368977290171775
0.01	0.0001	7	1	0.00846962136996891	0.00911439673880031
0.01	0.0001	7	1.05	0.00879294701318354	0.00477151137723249
0.01	0.0001	7	1.1	0.0147607409120222	0.0108454973489195
0.01	0.0001	7	1.15	0.0166204094348248	0.00756920421695966
0.01	0.0001	7	1.2	0.0176035447920909	0.00545487889580593
0.01	0.0001	7	1.25	0.00872077482823435	0.00152703948948399
0.01	0.0001	7	1.3	0.00507519331537316	0.00125699507437979
0.01	0.0001	7	1.35	0.00777088623323882	0.00449781300312966
0.01	0.0001	7	1.4	0.0157564545840977	0.00726619548996162
0.01	0.0001	7	1.45	0.00695317003713652	0.0022114587966432
0.01	0.0001	7	1.5	0.00799643782781822	0.00322591783663966
0.01	0.0001	8	0.1	0.108157510711746	0.0115884872276848
0.01	0.0001	8	0.15	0.199216038145376	0.142484439863929
0.01	0.0001	8	0.2	0.168492610519379	0.0307501646413155
0.01	0.0001	8	0.25	0.162628178869684	0.0216081340524398
0.01	0.0001	8	0.3	0.0105898264809246	0.00458300974924377
0.01	0.0001	8	0.35	0.0159370916457427	0.00302096269942913
0.01	0.0001	8	0.4	0.0140687411175057	0.00213928226053707
0.01	0.0001	8	0.45	0.0221048453608133	0.011232288029046
0.01	0.0001	8	0.5	0.0222990341764118	0.00450880872219156
0.01	0.0001	8	0.55	0.021442501999239	0.00710700148366804
0.01	0.0001	8	0.6	0.0165032592670587	0.00288924030273794
0.01	0.0001	8	0.65	0.012842017264882	0.00533563178658299
0.01	0.0001	8	0.7	0.0210397334086531	0.00430936136203317
0.01	0.0001	8	0.75	0.0147916634645479	0.00616187617967574
0.01	0.0001	8	0.8	0.0109861269163156	0.00649632587450543
0.01	0.0001	8	0.85	0.0170869779873685	0.00500146341028463
0.01	0.0001	8	0.9	0.0166460061453178	0.00901669869380434
0.01	0.0001	8	0.95	0.0100751842586541	0.00525783484513382
0.01	0.0001	8	1	0.011091847366171	0.00819729941921458
0.01	0.0001	8	1.05	0.0130262873951002	0.00567264043914935
0.01	0.0001	8	1.1	0.0166510515860611	0.006965249394874
0.01	0.0001	8	1.15	0.0149302723126357	0.00627764602009486
0.01	0.0001	8	1.2	0.024009073524068	0.00379941330394716
0.01	0.0001	8	1.25	0.0116831459995068	0.00377149280979566
0.01	0.0001	8	1.3	0.00813598929126223	0.00260633297146635
0.01	0.0001	8	1.35	0.0115618444033301	0.0116756990541135
0.01	0.0001	8	1.4	0.00444798610161603	0.000659685842601465
0.01	0.0001	8	1.45	0.0107345924386354	0.00801104196161004
0.01	0.0001	8	1.5	0.00971709842963141	0.00877801882830317
0.01	0.0001	9	0.1	0.1149567316246	0.00746257955670142
0.01	0.0001	9	0.15	0.166805196354923	0.0336816004480875
0.01	0.0001	9	0.2	0.157063948413896	0.0366671233732861
0.01	0.0001	9	0.25	0.0138903369766197	0.00331013606061517
0.01	0.0001	9	0.3	0.0134039850866459	0.006196818116033
0.01	0.0001	9	0.35	0.0202241192450701	0.00429179366611245
0.01	0.0001	9	0.4	0.0193284189904884	0.00679904652004547
0.01	0.0001	9	0.45	0.0265267682065708	0.00876640344394703
0.01	0.0001	9	0.5	0.0227738951792805	0.0108033670476141
0.01	0.0001	9	0.55	0.0233134313082618	0.00965206443157413
0.01	0.0001	9	0.6	0.022248070230532	0.00326850834455324
0.01	0.0001	9	0.65	0.0127607840686902	0.00788452209844418
0.01	0.0001	9	0.7	0.0245905038254278	0.0135663593212074
0.01	0.0001	9	0.75	0.0129455411225927	0.00787803037746671
0.01	0.0001	9	0.8	0.0163940648450118	0.0102998508357939
0.01	0.0001	9	0.85	0.0222525195321104	0.00563587698950303
0.01	0.0001	9	0.9	0.0162427832069441	0.00342012275665766
0.01	0.0001	9	0.95	0.0140481832734652	0.00753866373795058
0.01	0.0001	9	1	0.00860839842878416	0.00567262741357382
0.01	0.0001	9	1.05	0.0120272656718207	0.00624026169384372
0.01	0.0001	9	1.1	0.0221188849716254	0.0103915441393251
0.01	0.0001	9	1.15	0.0164026235721777	0.00539538927462912
0.01	0.0001	9	1.2	0.0187779167882371	0.00223366047993095
0.01	0.0001	9	1.25	0.0126389018972042	0.00270843410130255
0.01	0.0001	9	1.3	0.0116442817854321	0.00971231403007408
0.01	0.0001	9	1.35	0.00724762355089396	0.00312236559815223
0.01	0.0001	9	1.4	0.00674896510647849	0.00420487335249434
0.01	0.0001	9	1.45	0.00666256165704834	0.00298801203305745
0.01	0.0001	9	1.5	0.0054769720696359	0.00189690663782807
0.01	0.0001	10	0.1	0.199279225260347	0.150441424236294
0.01	0.0001	10	0.15	0.141460692112492	0.0263730851333178
0.01	0.0001	10	0.2	0.138589531861057	0.0102959086873822
0.01	0.0001	10	0.25	0.0133447013799285	0.00308751114208733
0.01	0.0001	10	0.3	0.020591214969392	0.00288557346163156
0.01	0.0001	10	0.35	0.0285015806327804	0.00536196250832143
0.01	0.0001	10	0.4	0.02233192080583	0.00820310801775642
0.01	0.0001	10	0.45	0.0249274683054631	0.00485733764705117
0.01	0.0001	10	0.5	0.0203806499958513	0.00450796169106202
0.01	0.0001	10	0.55	0.0128884267661592	0.00612406087315383
0.01	0.0001	10	0.6	0.0263143130534922	0.00802071597226725
0.01	0.0001	10	0.65	0.01585003613082	0.0109624313096075
0.01	0.0001	10	0.7	0.0140468387546536	0.00726957022539891
0.01	0.0001	10	0.75	0.0170802267949995	0.00687446198308219
0.01	0.0001	10	0.8	0.00507286081269323	0.00150480243767343
0.01	0.0001	10	0.85	0.0152927108385875	0.0096737207346018
0.01	0.0001	10	0.9	0.0161157105528303	0.010489467469134
0.01	0.0001	10	0.95	0.0133234711211886	0.00608059476267148
0.01	0.0001	10	1	0.0145718413096878	0.0101014343486828
0.01	0.0001	10	1.05	0.00591929457115657	0.00241742825148671
0.01	0.0001	10	1.1	0.0112019947073348	0.00585477128005576
0.01	0.0001	10	1.15	0.015302990746264	0.00890216097275046
0.01	0.0001	10	1.2	0.021209163932598	0.00881782453947875
0.01	0.0001	10	1.25	0.0146182568984271	0.0063136351300484
0.01	0.0001	10	1.3	0.00877059098818378	0.00471325708009094
0.01	0.0001	10	1.35	0.00672020968765571	0.00403053602192883
0.01	0.0001	10	1.4	0.00546718248365244	0.000607232285177531
0.01	0.0001	10	1.45	0.00668265207132031	0.00512984947256795
0.01	0.0001	10	1.5	0.00782421883675768	0.00481440519789327
0.01	0.001	1	0.1	0.409118476411867	0.0568615609802559
0.01	0.001	1	0.15	0.407918137008997	0.0551705309059928
0.01	0.001	1	0.2	0.410178151929039	0.0540843946582758
0.01	0.001	1	0.25	0.382831104381474	0.0142294681524269
0.01	0.001	1	0.3	0.401863900296038	0.0578512527506218
0.01	0.001	1	0.35	0.367180276886681	0.0150055544540839
0.01	0.001	1	0.4	0.424797341466583	0.0766014538362194
0.01	0.001	1	0.45	0.351599928657988	0.0142037358074196
0.01	0.001	1	0.5	na	na
0.01	0.001	1	0.55	na	na
0.01	0.001	1	0.6	na	na
0.01	0.001	1	0.65	0.35018921524556	0.0793438524271428
0.01	0.001	1	0.7	0.285852307810431	0.0161395808589603
0.01	0.001	1	0.75	0.298234918112322	0.0247459343108636
0.01	0.001	1	0.8	0.330655523303172	0.0921417989014128
0.01	0.001	1	0.85	0.300645412007259	0.00855204050396099
0.01	0.001	1	0.9	0.299728837337725	0.0177791217947836
0.01	0.001	1	0.95	0.275820636296949	0.0235127006549016
0.01	0.001	1	1	0.284600950356762	0.00957124152468125
0.01	0.001	1	1.05	0.280826951261371	0.0253157960142956
0.01	0.001	1	1.1	0.367124178227458	0.118616174143685
0.01	0.001	1	1.15	0.287342813868228	0.0121355690258925
0.01	0.001	1	1.2	0.314002840112199	0.0242024688436008
0.01	0.001	1	1.25	0.272624310972372	0.0560939978446396
0.01	0.001	1	1.3	0.349427405760155	0.0814105855375087
0.01	0.001	1	1.35	0.254100109366938	0.0143065098852647
0.01	0.001	1	1.4	0.28623554076804	0.0201875390081968
0.01	0.001	1	1.45	0.31276201695123	0.101378601397611
0.01	0.001	1	1.5	0.262159003991274	0.0371848381602491
0.01	0.001	2	0.1	0.419805609858484	0.0499459704341138
0.01	0.001	2	0.15	0.387976111079363	0.00948149172363241
0.01	0.001	2	0.2	0.363951364291496	0.0137643447716716
0.01	0.001	2	0.25	0.328426070749075	0.00667338675328526
0.01	0.001	2	0.3	0.295706906969776	0.00538042814633219
0.01	0.001	2	0.35	0.273330276699318	0.0245147268776598
0.01	0.001	2	0.4	0.267353324081911	0.0281113749774762
0.01	0.001	2	0.45	0.277934831457056	0.0292412934380205
0.01	0.001	2	0.5	0.266840588765614	0.013618728811873
0.01	0.001	2	0.55	0.270413507894826	0.00881274448346921
0.01	0.001	2	0.6	0.260223949825703	0.0244652328199906
0.01	0.001	2	0.65	0.257628872130491	0.0294218720637619
0.01	0.001	2	0.7	0.271914009903907	0.0245525206097468
0.01	0.001	2	0.75	0.253466862540044	0.0389281361529669
0.01	0.001	2	0.8	0.272541315300394	0.0372195045198544
0.01	0.001	2	0.85	0.236900853688365	0.0371780690735138
0.01	0.001	2	0.9	0.247681310109971	0.0301007211900854
0.01	0.001	2	0.95	0.26467689675842	0.0326804238015392
0.01	0.001	2	1	0.258030324935394	0.0206550477978534
0.01	0.001	2	1.05	0.145584666843638	0.01584867897681
0.01	0.001	2	1.1	0.0794347775951934	0.011122097854805
0.01	0.001	2	1.15	0.0721123114282438	0.00734190552420605
0.01	0.001	2	1.2	0.0666586107358796	0.00545946548942427
0.01	0.001	2	1.25	0.0576032254344911	0.00893927157708175
0.01	0.001	2	1.3	0.0478730701565098	0.00785845872689257
0.01	0.001	2	1.35	0.0537427672726209	0.00617130915300113
0.01	0.001	2	1.4	0.0405616001785463	0.00705805970686538
0.01	0.001	2	1.45	0.047309350069137	0.00849004546766223
0.01	0.001	2	1.5	0.0430955554240531	0.00231470308333948
0.01	0.001	3	0.1	0.385318425694369	0.00534992752413431
0.01	0.001	3	0.15	0.361502510910692	0.0205740280009931
0.01	0.001	3	0.2	0.286359129867601	0.0174418565878291
0.01	0.001	3	0.25	0.257629890884241	0.0126246398051957
0.01	0.001	3	0.3	0.264170390755342	0.0217783240140697
0.01	0.001	3	0.35	0.271685863434229	0.0278947524216597
0.01	0.001	3	0.4	0.245846749199867	0.0238774639339231
0.01	0.001	3	0.45	0.238630722641678	0.0282900135397896
0.01	0.001	3	0.5	0.210815767912574	0.0442865052872536
0.01	0.001	3	0.55	0.234139282340511	0.0205745468165824
0.01	0.001	3	0.6	0.202997276412598	0.0417744312656832
0.01	0.001	3	0.65	0.254642609546166	0.0279214813679567
0.01	0.001	3	0.7	0.132905655711702	0.0236579193990087
0.01	0.001	3	0.75	0.0723107193372212	0.0126096055377663
0.01	0.001	3	0.8	0.054746901310698	0.00403235516357707
0.01	0.001	3	0.85	0.0562647959262172	0.00527179812440071
0.01	0.001	3	0.9	0.040360056974253	0.00902473333389071
0.01	0.001	3	0.95	0.0513467067046858	0.00829722711470177
0.01	0.001	3	1	0.280622811233651	0.192922394561199
0.01	0.001	3	1.05	0.120520754498456	0.160219713875326
0.01	0.001	3	1.1	0.0431754466811178	0.00474682192660744
0.01	0.001	3	1.15	0.0379654913872092	0.00810339805229913
0.01	0.001	3	1.2	0.122674061757189	0.163505828103437
0.01	0.001	3	1.25	0.0329196852514239	0.00455891547931268
0.01	0.001	3	1.3	0.0386526108048021	0.0074931733825621
0.01	0.001	3	1.35	0.0332878621361947	0.00372202157129121
0.01	0.001	3	1.4	0.0353351617555825	0.00337992586348375
0.01	0.001	3	1.45	0.0341678221759959	0.00621990610976472
0.01	0.001	3	1.5	0.0357722986265668	0.0048839181772571
0.01	0.001	4	0.1	0.384556965862194	0.00536340890487074
0.01	0.001	4	0.15	0.330599458127623	0.0383103125308381
0.01	0.001	4	0.2	0.251389494600837	0.0186809080230519
0.01	0.001	4	0.25	0.24317249960696	0.0228136457348311
0.01	0.001	4	0.3	0.233660692815039	0.0093144897757596
0.01	0.001	4	0.35	0.233110447631112	0.0307739097715428
0.01	0.001	4	0.4	0.211663010397339	0.0266389387384781
0.01	0.001	4	0.45	0.218040462980446	0.00745246923517979
0.01	0.001	4	0.5	0.214606989329548	0.013749492784505
0.01	0.001	4	0.55	0.0842146063337782	0.0228601354094185
0.01	0.001	4	0.6	0.0506189508793763	0.0107776507640084
0.01	0.001	4	0.65	0.125408565829984	0.154545939059615
0.01	0.001	4	0.7	0.0398341876933643	0.00545491429194
0.01	0.001	4	0.75	0.117806153895988	0.150913320946772
0.01	0.001	4	0.8	0.0419169636855262	0.00144361424843539
0.01	0.001	4	0.85	0.0453295820831202	0.00833685408420928
0.01	0.001	4	0.9	0.113705170649272	0.147782741362291
0.01	0.001	4	0.95	0.0367634485526042	0.00702953634286699
0.01	0.001	4	1	0.114980578241594	0.159009192350616
0.01	0.001	4	1.05	0.121987588994653	0.158136994528581
0.01	0.001	4	1.1	0.036318552391232	0.00391921735329736
0.01	0.001	4	1.15	0.0405110300559874	0.00744451243333927
0.01	0.001	4	1.2	0.207114571520372	0.189011154670999
0.01	0.001	4	1.25	0.194123343228536	0.188782869036805
0.01	0.001	4	1.3	0.112128007664854	0.151250088348911
0.01	0.001	4	1.35	0.281707692346481	0.196360490932768
0.01	0.001	4	1.4	0.125337555973992	0.163271636385311
0.01	0.001	4	1.45	0.0374318740792478	0.00687328635120008
0.01	0.001	4	1.5	0.192252565302136	0.187212514932064
0.01	0.001	5	0.1	0.356186675104611	0.0137733258737034
0.01	0.001	5	0.15	0.265367386189954	0.0104074514463344
0.01	0.001	5	0.2	0.22430026117545	0.0321423751215123
0.01	0.001	5	0.25	0.235866859764935	0.0106248039471457
0.01	0.001	5	0.3	0.228656620478692	0.040370771753934
0.01	0.001	5	0.35	0.200825529196162	0.0453692956465202
0.01	0.001	5	0.4	0.222076426733061	0.0305932965077938
0.01	0.001	5	0.45	0.067350091830153	0.0133324337674173
0.01	0.001	5	0.5	0.0439685975951526	0.00361017151758365
0.01	0.001	5	0.55	0.0445383721040063	0.013699008938445
0.01	0.001	5	0.6	0.0432903034886915	0.00293768232459054
0.01	0.001	5	0.65	0.0367437579752172	0.00783276028789656
0.01	0.001	5	0.7	0.0367843466367966	0.00819424060600425
0.01	0.001	5	0.75	0.0346884981526127	0.00448548782478647
0.01	0.001	5	0.8	0.111606846559027	0.155104642071611
0.01	0.001	5	0.85	0.0456645452301678	0.00892387710876114
0.01	0.001	5	0.9	0.122985500957242	0.157148056007333
0.01	0.001	5	0.95	0.0412386452196946	0.00433595400688786
0.01	0.001	5	1	0.0427329150448847	0.0111050703589301
0.01	0.001	5	1.05	0.0346984767618209	0.00466719968752245
0.01	0.001	5	1.1	0.143302705254628	0.171725813210041
0.01	0.001	5	1.15	0.0383534541320702	0.00401947098874556
0.01	0.001	5	1.2	0.122776934625293	0.145666916752968
0.01	0.001	5	1.25	0.0553036738428012	0.0097462891605072
0.01	0.001	5	1.3	0.124710538412302	0.158754740561187
0.01	0.001	5	1.35	0.0357989846471854	0.00541580507033471
0.01	0.001	5	1.4	0.114223606757022	0.16250633178806
0.01	0.001	5	1.45	0.043886516862106	0.00552983427442073
0.01	0.001	5	1.5	0.125451156171901	0.162233785645682
0.01	0.001	6	0.1	0.366612031046281	0.0855994771982436
0.01	0.001	6	0.15	0.24269646099583	0.0265681227083729
0.01	0.001	6	0.2	0.214444704834457	0.0257582588262124
