s	r	d	f	mean	sd
0.01	0.001	6	1.3	28416.679117273	6014.6657984182
0.01	0.001	6	1.35	26757.5938509059	8888.61563404423
0.01	0.001	6	1.4	42766.7546081982	6002.71966593568
0.01	0.001	6	1.45	72566.2310029339	16314.6594651507
0.01	0.001	6	1.5	94748.4432496198	19943.3905945771
0.01	0.001	7	0.1	4.72208590581062	0.116340323999615
0.01	0.001	7	0.15	10.9917592895532	0.0703809841390796
0.01	0.001	7	0.2	24.7883675572061	0.181527648533235
0.01	0.001	7	0.25	55.8850607528995	0.168544083235188
0.01	0.001	7	0.3	125.881655053917	0.00609467957951525
0.01	0.001	7	0.35	281.774469703644	0.0298102012730494
0.01	0.001	7	0.4	615.737836838064	8.52017900167318
0.01	0.001	7	0.45	1381.33848386916	35.8963697040113
0.01	0.001	7	0.5	2991.1031423789	86.6090869418354
0.01	0.001	7	0.55	6788.20242777676	277.596469140761
0.01	0.001	7	0.6	12935.3599699682	1609.05687625817
0.01	0.001	7	0.65	12580.0470857341	5775.52230628803
0.01	0.001	7	0.7	15537.0711574682	1123.04893850768
0.01	0.001	7	0.75	18048.7928226039	4013.00752977358
0.01	0.001	7	0.8	11366.3668835282	371.714228989181
0.01	0.001	7	0.85	23599.8252836353	4353.22303618199
0.01	0.001	7	0.9	33242.5207939056	2770.88362392779
0.01	0.001	7	0.95	28584.5733454593	9071.26836917231
0.01	0.001	7	1	15373.2729502	1090.73053651992
0.01	0.001	7	1.05	23458.8759531798	671.26379895231
0.01	0.001	7	1.1	44514.8209076538	7194.01360625978
0.01	0.001	7	1.15	64615.3804048907	8274.11170683217
0.01	0.001	7	1.2	106866.995558295	14460.0758895613
0.01	0.001	7	1.25	112185.003305207	33976.8791317596
0.01	0.001	7	1.3	57773.5656130398	14486.826233569
0.01	0.001	7	1.35	33571.4441861456	5076.67313672476
0.01	0.001	7	1.4	53140.7338869466	8279.8163208008
0.01	0.001	7	1.45	105022.023899331	57629.7297417593
0.01	0.001	7	1.5	161677.113393957	30346.4488806543
0.01	0.001	8	0.1	5.99383776423264	0.0428895007412075
0.01	0.001	8	0.15	15.4900147056337	0.114416292850909
0.01	0.001	8	0.2	39.5113661623574	0.108828299485128
0.01	0.001	8	0.25	99.875344189971	0.0468975539111445
0.01	0.001	8	0.3	250.824505800528	0.328690223135052
0.01	0.001	8	0.35	614.268443698437	18.0313240406339
0.01	0.001	8	0.4	1487.97078553943	52.4302970520487
0.01	0.001	8	0.45	3780.99969610589	127.938081028463
0.01	0.001	8	0.5	8686.22125350337	540.903502784538
0.01	0.001	8	0.55	8165.71120541818	573.489576979843
0.01	0.001	8	0.6	14814.7201254807	1016.5984602623
0.01	0.001	8	0.65	13085.0830903388	3108.83867942791
0.01	0.001	8	0.7	17500.5187099955	832.344106381487
0.01	0.001	8	0.75	20029.3141551388	5915.45748686711
0.01	0.001	8	0.8	12736.3704394292	851.374093644814
0.01	0.001	8	0.85	24218.9544769645	2902.45481126804
0.01	0.001	8	0.9	45785.2535542143	6866.81593288827
0.01	0.001	8	0.95	42342.4885473291	14766.9111178764
0.01	0.001	8	1	15664.7954278	683.529278550523
0.01	0.001	8	1.05	31382.0103276835	4126.30400631589
0.01	0.001	8	1.1	44899.8262639242	3062.36643887875
0.01	0.001	8	1.15	81827.7000993513	13383.3408380589
0.01	0.001	8	1.2	148012.286454329	36693.4626577285
0.01	0.001	8	1.25	287118.299633325	201851.753246931
0.01	0.001	8	1.3	138557.252601854	122178.533884438
0.01	0.001	8	1.35	84361.6799063117	72861.6559030954
0.01	0.001	8	1.4	165566.401244041	183896.128649365
0.01	0.001	8	1.45	200111.600347069	193182.987110179
0.01	0.001	8	1.5	213665.877316478	89864.6528145783
0.01	0.001	9	0.1	7.54124926412086	0.0815873326519578
0.01	0.001	9	0.15	21.8519946690867	0.355739063105684
0.01	0.001	9	0.2	62.3053196396095	0.369802795497235
0.01	0.001	9	0.25	177.805166230852	0.00854086059009817
0.01	0.001	9	0.3	481.390745495861	13.8868564832041
0.01	0.001	9	0.35	1256.05976825207	69.8135052608972
0.01	0.001	9	0.4	3520.28954483803	354.758983903117
0.01	0.001	9	0.45	8858.94673612016	1607.89109290061
0.01	0.001	9	0.5	10116.3508500316	206.331628335129
0.01	0.001	9	0.55	11261.1659870525	2603.96004594803
0.01	0.001	9	0.6	15245.5701080592	1219.92327698858
0.01	0.001	9	0.65	17599.458823039	7992.4348321886
0.01	0.001	9	0.7	18927.3648803281	230.601734467878
0.01	0.001	9	0.75	27048.1465255056	5125.67281463527
0.01	0.001	9	0.8	16654.7305758624	5406.09502334295
0.01	0.001	9	0.85	25684.3724604748	2790.13383985218
0.01	0.001	9	0.9	114480.83384394	137447.752782427
0.01	0.001	9	0.95	61105.2288422596	22987.9985221553
0.01	0.001	9	1	22499.292943	7483.64311651519
0.01	0.001	9	1.05	36285.0065513436	7172.83326367566
0.01	0.001	9	1.1	68495.3925359111	22708.9260838719
0.01	0.001	9	1.15	113077.933476715	37137.6658353185
0.01	0.001	9	1.2	155522.496931166	9368.15161283741
0.01	0.001	9	1.25	213934.166294929	81084.7700740557
0.01	0.001	9	1.3	73091.0020313894	17187.1018091492
0.01	0.001	9	1.35	95943.6025575907	57931.1422492074
0.01	0.001	9	1.4	196134.723172681	210351.638774368
0.01	0.001	9	1.45	196250.185499278	124433.024361185
0.01	0.001	9	1.5	383351.584559193	116244.392541429
0.01	0.001	10	0.1	9.40871554825636	0.0697698743299856
0.01	0.001	10	0.15	30.8147117445322	0.304552612160382
0.01	0.001	10	0.2	99.680159717101	0.108088906250277
0.01	0.001	10	0.25	308.897087144798	5.33223656440908
0.01	0.001	10	0.3	908.441525881326	44.5174144725822
0.01	0.001	10	0.35	2532.69726881688	250.467339188444
0.01	0.001	10	0.4	6946.10381017237	1671.89416449689
0.01	0.001	10	0.45	10692.3311341084	460.627382111705
0.01	0.001	10	0.5	10236.3114049623	440.815440395302
0.01	0.001	10	0.55	13752.7231903607	2977.62681726273
0.01	0.001	10	0.6	17897.2425438161	708.180067293426
0.01	0.001	10	0.65	14968.1561516627	6280.08696355554
0.01	0.001	10	0.7	22675.1591697347	4920.85943262511
0.01	0.001	10	0.75	29011.6845958866	2715.12819511063
0.01	0.001	10	0.8	18735.9148443808	2303.31951575176
0.01	0.001	10	0.85	27966.2835579865	3132.27217188791
0.01	0.001	10	0.9	56592.7395091049	13268.8850303845
0.01	0.001	10	0.95	52203.3149488096	7082.09289944907
0.01	0.001	10	1	22069.6063246	1978.34259610988
0.01	0.001	10	1.05	47933.7294996207	22264.7124024042
0.01	0.001	10	1.1	67661.1796553447	13515.5613534139
0.01	0.001	10	1.15	172833.576878198	132867.770684008
0.01	0.001	10	1.2	189842.028877903	29140.1674995033
0.01	0.001	10	1.25	225228.854652923	28109.744678507
0.01	0.001	10	1.3	238636.822764863	90663.2051746546
0.01	0.001	10	1.35	111030.887314323	76991.1064548924
0.01	0.001	10	1.4	174018.531498437	79379.602032685
0.01	0.001	10	1.45	381450.308258289	156662.041990189
0.01	0.001	10	1.5	420901.005989236	176588.239340718
0.01	0.01	1	0.1	1.25879363830463	0.000196295830808954
0.01	0.01	1	0.15	1.41198952860758	0.000716471244249271
0.01	0.01	1	0.2	1.58437223682416	0.000705859380584107
0.01	0.01	1	0.25	1.77826361863362	3.15828105920346e-05
0.01	0.01	1	0.3	1.99507384270597	0.000168715885049333
0.01	0.01	1	0.35	na	na
0.01	0.01	1	0.4	na	na
0.01	0.01	1	0.45	na	na
0.01	0.01	1	0.5	na	na
0.01	0.01	1	0.55	na	na
0.01	0.01	1	0.6	na	na
0.01	0.01	1	0.65	na	na
0.01	0.01	1	0.7	na	na
0.01	0.01	1	0.75	na	na
0.01	0.01	1	0.8	na	na
0.01	0.01	1	0.85	na	na
0.01	0.01	1	0.9	na	na
0.01	0.01	1	0.95	na	na
0.01	0.01	1	1	na	na
0.01	0.01	1	1.05	na	na
0.01	0.01	1	1.1	na	na
0.01	0.01	1	1.15	na	na
0.01	0.01	1	1.2	na	na
0.01	0.01	1	1.25	na	na
0.01	0.01	1	1.3	na	na
0.01	0.01	1	1.35	na	na
0.01	0.01	1	1.4	na	na
0.01	0.01	1	1.45	na	na
0.01	0.01	1	1.5	na	na
0.01	0.01	2	0.1	1.58436713917112	0.000452503220732527
0.01	0.01	2	0.15	1.99510830504403	4.58951141108676e-05
0.01	0.01	2	0.2	na	na
0.01	0.01	2	0.25	na	na
0.01	0.01	2	0.3	na	na
0.01	0.01	2	0.35	na	na
0.01	0.01	2	0.4	na	na
0.01	0.01	2	0.45	na	na
0.01	0.01	2	0.5	na	na
0.01	0.01	2	0.55	na	na
0.01	0.01	2	0.6	na	na
0.01	0.01	2	0.65	na	na
0.01	0.01	2	0.7	na	na
0.01	0.01	2	0.75	na	na
0.01	0.01	2	0.8	na	na
0.01	0.01	2	0.85	na	na
0.01	0.01	2	0.9	na	na
0.01	0.01	2	0.95	na	na
0.01	0.01	2	1	na	na
0.01	0.01	2	1.05	125.891339716918	0.000135025115921324
0.01	0.01	2	1.1	158.487458347416	0.000334177576129561
0.01	0.01	2	1.15	199.523917763184	0.000682519705601474
0.01	0.01	2	1.2	251.18612092466	0.000171643731565213
0.01	0.01	2	1.25	316.224458168105	0.000235996924857811
0.01	0.01	2	1.3	398.102666274901	0.000646199740746421
0.01	0.01	2	1.35	501.181487062112	0.00131550689714347
0.01	0.01	2	1.4	630.950337195663	0.000876689423286766
0.01	0.01	2	1.45	794.319409252481	0.000893966337322873
0.01	0.01	2	1.5	999.989299028471	0.00174829002528788
0.01	0.01	3	0.1	na	na
0.01	0.01	3	0.15	na	na
0.01	0.01	3	0.2	na	na
0.01	0.01	3	0.25	na	na
0.01	0.01	3	0.3	na	na
0.01	0.01	3	0.35	na	na
0.01	0.01	3	0.4	na	na
0.01	0.01	3	0.45	na	na
0.01	0.01	3	0.5	na	na
0.01	0.01	3	0.55	na	na
0.01	0.01	3	0.6	na	na
0.01	0.01	3	0.65	na	na
0.01	0.01	3	0.7	125.891276044346	0.000111822265344943
0.01	0.01	3	0.75	177.825885405188	0.000181410913738451
0.01	0.01	3	0.8	251.185723818249	0.000499017337908492
0.01	0.01	3	0.85	354.809512408923	0.000689406994536064
0.01	0.01	3	0.9	501.180653315645	0.00093597001817949
0.01	0.01	3	0.95	707.935795697003	0.00536109978984782
0.01	0.01	3	1	999.9806878	0.00381374678761109
0.01	0.01	3	1.05	1412.5099686656	0.00754570835584037
0.01	0.01	3	1.1	1995.09422794719	0.0901158479285726
0.01	0.01	3	1.15	2818.14154804472	0.106738920079494
0.01	0.01	3	1.2	3980.52690537932	0.104355912101736
0.01	0.01	3	1.25	5622.89656663367	0.415172470106262
0.01	0.01	3	1.3	7941.99889225664	0.91514999879303
0.01	0.01	3	1.35	11218.2667932273	1.38669215558017
0.01	0.01	3	1.4	15844.6058138054	2.12740261631371
0.01	0.01	3	1.45	22383.8261939946	1.6440806854375
0.01	0.01	3	1.5	31608.6728600882	13.0510919157482
0.01	0.01	4	0.1	na	na
0.01	0.01	4	0.15	na	na
0.01	0.01	4	0.2	na	na
0.01	0.01	4	0.25	na	na
0.01	0.01	4	0.3	na	na
0.01	0.01	4	0.35	na	na
0.01	0.01	4	0.4	na	na
0.01	0.01	4	0.45	na	na
0.01	0.01	4	0.5	na	na
0.01	0.01	4	0.55	158.487518405696	0.000381064207364879
0.01	0.01	4	0.6	251.184788821503	0.000879644924966379
0.01	0.01	4	0.65	398.099381866264	0.00196951826017689
0.01	0.01	4	0.7	630.921626933924	0.0138015473694429
0.01	0.01	4	0.75	999.812971889119	0.162465375195027
0.01	0.01	4	0.8	1584.42769296233	0.380440968227563
0.01	0.01	4	0.85	2511.52798542375	0.184149972486576
0.01	0.01	4	0.9	3978.83786464376	1.42383655281627
0.01	0.01	4	0.95	6307.7527852754	1.66461180566525
0.01	0.01	4	1	9995.4664372	2.45594355339248
0.01	0.01	4	1.05	15822.9315723019	39.2754270490021
0.01	0.01	4	1.1	25071.328013966	67.6190331976992
0.01	0.01	4	1.15	39541.0441132233	166.428138584692
0.01	0.01	4	1.2	60386.3796266448	1469.5241750681
0.01	0.01	4	1.25	85861.7473924714	8685.46313785154
0.01	0.01	4	1.3	63202.2510403999	13901.8846312731
0.01	0.01	4	1.35	56741.7490906674	23417.3262851308
0.01	0.01	4	1.4	72962.4925334158	10932.3169303715
0.01	0.01	4	1.45	134113.692183012	59722.5228251617
0.01	0.01	4	1.5	190987.574115662	23708.9631192722
0.01	0.01	5	0.1	na	na
0.01	0.01	5	0.15	na	na
0.01	0.01	5	0.2	na	na
0.01	0.01	5	0.25	na	na
0.01	0.01	5	0.3	na	na
0.01	0.01	5	0.35	na	na
0.01	0.01	5	0.4	na	na
0.01	0.01	5	0.45	177.825599407239	0.000502840863841309
0.01	0.01	5	0.5	316.220514957962	0.00282337192998876
0.01	0.01	5	0.55	562.283248938467	0.0379189819947327
0.01	0.01	5	0.6	999.626413667864	0.298894337802262
0.01	0.01	5	0.65	1777.27858790824	0.40557547743177
0.01	0.01	5	0.7	3159.87360412251	1.27619573334491
0.01	0.01	5	0.75	5615.49262378919	7.88316326587923
0.01	0.01	5	0.8	9982.29357887111	13.9803366292158
0.01	0.01	5	0.85	17713.6693462397	45.3676102817156
0.01	0.01	5	0.9	30990.3131616615	769.978711600093
0.01	0.01	5	0.95	42321.075758488	4108.57408511525
0.01	0.01	5	1	30257.17948	15445.6394902023
0.01	0.01	5	1.05	38322.5976291409	5200.40521682338
0.01	0.01	5	1.1	93245.0244194438	31046.6828583418
0.01	0.01	5	1.15	132437.059472963	36078.9232889531
0.01	0.01	5	1.2	245740.85934421	49684.1319419149
0.01	0.01	5	1.25	290485.841960292	39943.3778358559
0.01	0.01	5	1.3	385213.335150326	172943.171344714
0.01	0.01	5	1.35	285388.854784058	53251.1146446256
0.01	0.01	5	1.4	310754.355605292	49724.2286287053
0.01	0.01	5	1.45	652974.041831588	156529.236741178
0.01	0.01	5	1.5	1812782.00905287	1017197.5155976
0.01	0.01	6	0.1	na	na
0.01	0.01	6	0.15	na	na
0.01	0.01	6	0.2	na	na
0.01	0.01	6	0.25	na	na
0.01	0.01	6	0.3	na	na
0.01	0.01	6	0.35	125.890593399619	0.000258543534541174
0.01	0.01	6	0.4	251.181907039381	0.00344242000360467
0.01	0.01	6	0.45	500.955248884019	0.21460431420391
0.01	0.01	6	0.5	998.523834674652	1.49015784964235
0.01	0.01	6	0.55	1992.990148435	1.00154561017436
0.01	0.01	6	0.6	3971.23705410531	4.35283189290174
0.01	0.01	6	0.65	7927.56707308971	11.3103580013226
0.01	0.01	6	0.7	15515.6923870293	236.691669444466
0.01	0.01	6	0.75	27255.1175265406	2116.87826757057
0.01	0.01	6	0.8	19638.5572598114	1481.07386519144
0.01	0.01	6	0.85	33613.6786894037	2363.60190842479
0.01	0.01	6	0.9	62260.3884085152	3274.1900084009
0.01	0.01	6	0.95	95040.8384407678	15563.5895025063
0.01	0.01	6	1	77790.700081	31307.0107867338
0.01	0.01	6	1.05	142405.999838578	61382.4252621768
0.01	0.01	6	1.1	202494.703109496	25627.5197087973
0.01	0.01	6	1.15	389965.795499512	106154.748689959
0.01	0.01	6	1.2	1023929.51232809	359142.617687098
0.01	0.01	6	1.25	1265937.73491089	325245.7615472
0.01	0.01	6	1.3	1445013.95721529	259173.149276333
0.01	0.01	6	1.35	3076177.59117514	4202637.57276178
0.01	0.01	6	1.4	2319031.87237259	1042694.61899224
0.01	0.01	6	1.45	3800274.99964275	1283571.90677276
0.01	0.01	6	1.5	4690515.97056387	665170.740454523
0.01	0.01	7	0.1	na	na
0.01	0.01	7	0.15	na	na
0.01	0.01	7	0.2	na	na
0.01	0.01	7	0.25	na	na
0.01	0.01	7	0.3	125.890932601131	0.000216624140905257
0.01	0.01	7	0.35	281.800389870982	0.0498187479861757
0.01	0.01	7	0.4	629.888052089301	0.641201032337998
0.01	0.01	7	0.45	1407.37360748556	3.12611200144455
0.01	0.01	7	0.5	3141.68403889037	10.7632917255092
0.01	0.01	7	0.55	7054.26193375433	10.4976104922373
0.01	0.01	7	0.6	15266.8030222558	415.470883247245
0.01	0.01	7	0.65	18724.3694081517	2347.54738731075
0.01	0.01	7	0.7	25301.8468974491	1412.75190751227
0.01	0.01	7	0.75	51646.5811087175	10066.4328298557
0.01	0.01	7	0.8	41328.3553214929	9159.22385709168
0.01	0.01	7	0.85	71658.2632132366	13436.3471911308
0.01	0.01	7	0.9	140054.811863715	25780.358656806
0.01	0.01	7	0.95	292059.558015502	50364.5865880091
0.01	0.01	7	1	362531.5984144	344731.608714609
0.01	0.01	7	1.05	526645.375214408	158720.712734285
0.01	0.01	7	1.1	576157.156504709	162812.119859723
0.01	0.01	7	1.15	1065112.59509818	381108.831312851
0.01	0.01	7	1.2	3234359.37700509	1475734.93794673
0.01	0.01	7	1.25	3619541.54118286	608744.110373872
0.01	0.01	7	1.3	5049493.59597015	1192122.23671163
0.01	0.01	7	1.35	10121026.344218	10540455.4673514
0.01	0.01	7	1.4	6255841.96056196	658618.951650159
0.01	0.01	7	1.45	25526675.580608	8420158.19009748
0.01	0.01	7	1.5	38469491.4594994	11612071.5501872
0.01	0.01	8	0.1	na	na
0.01	0.01	8	0.15	na	na
0.01	0.01	8	0.2	na	na
0.01	0.01	8	0.25	na	na
0.01	0.01	8	0.3	251.152963760381	0.0282492079635919
0.01	0.01	8	0.35	629.148909942122	1.09951856483447
0.01	0.01	8	0.4	1578.49247642175	5.51795957567585
0.01	0.01	8	0.45	3961.6316017537	11.2235720115892
0.01	0.01	8	0.5	9870.91633665732	129.924061006428
0.01	0.01	8	0.55	16020.7758232504	2113.73338496043
0.01	0.01	8	0.6	22337.2021371834	1111.36845616802
0.01	0.01	8	0.65	33929.4901747662	8880.06352041477
0.01	0.01	8	0.7	54757.3476827285	17727.6745486183
0.01	0.01	8	0.75	81607.7987004475	7371.74611166089
0.01	0.01	8	0.8	58070.9047306995	10124.0601179708
0.01	0.01	8	0.85	171861.552776105	72484.3728593571
0.01	0.01	8	0.9	289813.047927299	57687.0586470718
0.01	0.01	8	0.95	776902.494886886	305241.350181366
0.01	0.01	8	1	365964.7822786	84581.9065249569
0.01	0.01	8	1.05	780468.700030477	266099.050439978
0.01	0.01	8	1.1	1767833.97053688	997928.609427277
0.01	0.01	8	1.15	5851636.5181374	1683502.11917893
0.01	0.01	8	1.2	4959102.29772087	1470425.85244458
0.01	0.01	8	1.25	13580155.8628918	3262152.66322714
0.01	0.01	8	1.3	22500207.8006264	13697947.1928792
0.01	0.01	8	1.35	21925373.7118523	7169163.23012363
0.01	0.01	8	1.4	44417534.3623901	35644352.8655343
0.01	0.01	8	1.45	135594690.015352	35932574.7064968
0.01	0.01	8	1.5	219151283.833926	60736212.9136481
0.01	0.01	9	0.1	na	na
0.01	0.01	9	0.15	na	na
0.01	0.01	9	0.2	na	na
0.01	0.01	9	0.25	177.823622465299	0.00149536679106973
0.01	0.01	9	0.3	499.157941088944	0.89592343606387
0.01	0.01	9	0.35	1399.31935471953	9.37411145136377
0.01	0.01	9	0.4	3931.71551101103	36.1741930211883
0.01	0.01	9	0.45	11081.7537099076	99.3203863047144
0.01	0.01	9	0.5	13236.9327857223	453.838210881687
0.01	0.01	9	0.55	27562.2791385553	2457.08368586281
0.01	0.01	9	0.6	40729.0817154455	19037.105993724
0.01	0.01	9	0.65	53497.2878263493	9686.71316024103
0.01	0.01	9	0.7	74593.2763518464	11284.2741194502
0.01	0.01	9	0.75	171306.469015817	39085.3930322379
0.01	0.01	9	0.8	127631.933956589	26043.6296275833
0.01	0.01	9	0.85	343572.688015373	117258.01037898
0.01	0.01	9	0.9	716853.160966659	236756.805746737
0.01	0.01	9	0.95	1201231.58016036	439002.774621332
0.01	0.01	9	1	1056964.1311828	262392.962983262
0.01	0.01	9	1.05	1935423.66279619	829046.991366057
0.01	0.01	9	1.1	3848692.74264905	980994.621842203
0.01	0.01	9	1.15	22879579.7078459	28555590.1803747
0.01	0.01	9	1.2	28520940.3384025	7967599.15093843
0.01	0.01	9	1.25	56245445.8071686	22603838.1202193
0.01	0.01	9	1.3	153817234.600259	46660412.5091262
0.01	0.01	9	1.35	112835820.215153	89807008.7957737
0.01	0.01	9	1.4	459143036.61702	318074200.343828
0.01	0.01	9	1.45	1115679098.2092	891796687.408627
0.01	0.01	9	1.5	6549686154.27042	8944662597.56946
0.01	0.01	10	0.1	na	na
0.01	0.01	10	0.15	na	na
0.01	0.01	10	0.2	na	na
0.01	0.01	10	0.25	316.047055315678	0.156040994880298
0.01	0.01	10	0.3	982.808296849462	10.1659446620465
0.01	0.01	10	0.35	3099.06014054331	18.0137749847964
0.01	0.01	10	0.4	9758.03719432602	171.009375600009
0.01	0.01	10	0.45	14288.5454880077	495.228105678995
0.01	0.01	10	0.5	17549.862554761	1304.83261951646
0.01	0.01	10	0.55	42333.6699632018	7199.67261944466
0.01	0.01	10	0.6	50939.7030961405	5275.08193261842
0.01	0.01	10	0.65	90347.5706306945	14403.1025302974
0.01	0.01	10	0.7	130373.479349363	32286.5870885174
0.01	0.01	10	0.75	256109.594776159	74779.5986344109
0.01	0.01	10	0.8	321769.49437389	186123.35232487
0.01	0.01	10	0.85	675208.688267919	184691.809590599
0.01	0.01	10	0.9	1062748.90909817	311782.610143602
0.01	0.01	10	0.95	2460242.95014695	657560.405661057
0.01	0.01	10	1	2728617.9075442	2180438.6082093
0.01	0.01	10	1.05	5314948.63514728	1651522.94037817
0.01	0.01	10	1.1	11840892.7436425	4954464.35467935
0.01	0.01	10	1.15	180786455.454016	218205122.135713
0.01	0.01	10	1.2	66164390.9051665	20772795.9011137
0.01	0.01	10	1.25	162018190.469222	34470202.0643735
0.01	0.01	10	1.3	410280733.120101	219484417.779771
0.01	0.01	10	1.35	468282111.117452	159063217.441087
0.01	0.01	10	1.4	395002305.386118	219479810.758063
0.01	0.01	10	1.45	5798832922.2351	8819891892.40285
0.01	0.01	10	1.5	32729444045.4205	40755248926.5686
0.1	0.0001	1	0.1	1.0082146158295	0.00487402025526584
0.1	0.0001	1	0.15	1.05991522032332	0.0523698298520898
0.1	0.0001	1	0.2	1.187730009561	0.0733710176245098
0.1	0.0001	1	0.25	1.39858319172499	0.182351696865943
0.1	0.0001	1	0.3	1.70642504896467	0.238562314446016
0.1	0.0001	1	0.35	1.88713615652963	0.31502117131342
0.1	0.0001	1	0.4	2.15785826667071	0.214527953641613
0.1	0.0001	1	0.45	2.61317841747126	0.182584194351396
0.1	0.0001	1	0.5	3.0305486779222	0.126557953559327
0.1	0.0001	1	0.55	3.43448775777105	0.0884433743189544
0.1	0.0001	1	0.6	3.93509940633523	0.0483035573864515
0.1	0.0001	1	0.65	4.37450853398236	0.0533640518827088
0.1	0.0001	1	0.7	4.97249019267093	0.0412081358979997
0.1	0.0001	1	0.75	5.56758831093471	0.0455256528197856
0.1	0.0001	1	0.8	6.26655740458153	0.0166835715182505
0.1	0.0001	1	0.85	7.0491177015259	0.0264378751538522
0.1	0.0001	1	0.9	7.89353234056835	0.0205171041681151
0.1	0.0001	1	0.95	8.84652063559898	0.0477192582513678
0.1	0.0001	1	1	9.9753688	0.0217069704233452
0.1	0.0001	1	1.05	11.1499432586923	0.0461549519385243
0.1	0.0001	1	1.1	12.5526853854979	0.0246423775109044
0.1	0.0001	1	1.15	14.0942210550684	0.0121148355834751
0.1	0.0001	1	1.2	15.7957252317388	0.0364932849199522
0.1	0.0001	1	1.25	17.7553005270939	0.0279591404773025
0.1	0.0001	1	1.3	19.9194219444552	0.0246113028454347
0.1	0.0001	1	1.35	22.3426832115784	0.0450978003528497
0.1	0.0001	1	1.4	25.0434928641111	0.0590490959444598
0.1	0.0001	1	1.45	28.1567433451175	0.0139758049348835
0.1	0.0001	1	1.5	31.5700013084885	0.0451957558489941
0.1	0.0001	2	0.1	1.01730985458333	0.00408964522074629
0.1	0.0001	2	0.15	1.15728580442751	0.121778999826976
0.1	0.0001	2	0.2	1.36439660775396	0.224817100312265
0.1	0.0001	2	0.25	2.01314084584233	0.430444833092219
0.1	0.0001	2	0.3	2.85590831569152	0.314972521947543
0.1	0.0001	2	0.35	4.14345950431034	0.286910820535743
0.1	0.0001	2	0.4	5.65036742558452	0.227134391729274
0.1	0.0001	2	0.45	7.08948900653803	0.123509079270392
0.1	0.0001	2	0.5	8.97231244081789	0.526656626525277
0.1	0.0001	2	0.55	12.0997645846175	0.254814652035459
0.1	0.0001	2	0.6	15.2711400731788	0.28452325110422
0.1	0.0001	2	0.65	19.5633080842369	0.296912313693246
0.1	0.0001	2	0.7	24.8911392810565	0.0700561457273826
0.1	0.0001	2	0.75	31.0353602877428	0.462901727983695
0.1	0.0001	2	0.8	39.632829881943	0.034029850396191
0.1	0.0001	2	0.85	49.8152987941914	0.202442101204783
0.1	0.0001	2	0.9	62.6934435600676	0.35888993757743
0.1	0.0001	2	0.95	78.8843923600723	0.312409953379656
0.1	0.0001	2	1	99.3439558	0.234952087080239
0.1	0.0001	2	1.05	125.633301261704	0.110153960641368
0.1	0.0001	2	1.1	158.185034588781	0.108083145655717
0.1	0.0001	2	1.15	199.090082584248	0.350338647919645
0.1	0.0001	2	1.2	250.904144177294	0.126325167105839
0.1	0.0001	2	1.25	315.852940157975	0.40335061848867
0.1	0.0001	2	1.3	397.651795308382	0.146763452155828
0.1	0.0001	2	1.35	500.01813715871	0.317017060119021
0.1	0.0001	2	1.4	629.907626350841	0.489095794079791
0.1	0.0001	2	1.45	793.111323293534	0.731361259647381
0.1	0.0001	2	1.5	997.748557742036	1.29250093993624
0.1	0.0001	3	0.1	1.05556986548434	0.0451992933258123
0.1	0.0001	3	0.15	1.07713934448685	0.0257763959238867
0.1	0.0001	3	0.2	1.33865072260737	0.170033567416022
0.1	0.0001	3	0.25	2.50883263265765	0.231210431836625
0.1	0.0001	3	0.3	5.07189270536454	1.32927288492293
0.1	0.0001	3	0.35	8.75383708195547	1.038030681272
0.1	0.0001	3	0.4	13.5834177432791	1.08946001897688
0.1	0.0001	3	0.45	21.045301061902	0.890953246154402
0.1	0.0001	3	0.5	28.5326407444911	2.73271569731191
0.1	0.0001	3	0.55	43.2488709839783	1.38868513907357
0.1	0.0001	3	0.6	60.8263389888869	1.69499237805176
0.1	0.0001	3	0.65	87.5720015804669	1.15277051285747
0.1	0.0001	3	0.7	124.852688861336	0.52516501761802
0.1	0.0001	3	0.75	176.933891792585	0.36446104842258
0.1	0.0001	3	0.8	250.362854947023	0.318096457662837
0.1	0.0001	3	0.85	353.826235957298	0.377088685699208
0.1	0.0001	3	0.9	499.802204988191	0.565820792231883
0.1	0.0001	3	0.95	705.838716872724	0.599913415668189
0.1	0.0001	3	1	998.1375166	1.46496537417438
0.1	0.0001	3	1.05	1407.30212456873	4.93921335564956
0.1	0.0001	3	1.1	1978.21707212129	8.21474500826796
0.1	0.0001	3	1.15	2802.0017228294	9.65271711688041
0.1	0.0001	3	1.2	3948.00308159847	21.2862231730624
0.1	0.0001	3	1.25	5561.306919365	17.5606217494443
0.1	0.0001	3	1.3	7773.6044111037	189.943565603708
0.1	0.0001	3	1.35	11119.1889035581	88.5847874659858
0.1	0.0001	3	1.4	15541.3608228756	185.963437257861
0.1	0.0001	3	1.45	21084.2717840787	581.59373402732
0.1	0.0001	3	1.5	29903.4409197089	781.639095500309
0.1	0.0001	4	0.1	1.04592340639976	0.0201927328072235
0.1	0.0001	4	0.15	1.29953525451828	0.186685518529089
0.1	0.0001	4	0.2	1.96110986898976	0.432447744972898
0.1	0.0001	4	0.25	4.3336796248436	0.949543494789639
0.1	0.0001	4	0.3	9.96195688628134	2.30251443662039
0.1	0.0001	4	0.35	21.2183764199069	1.3925663651331
