s	r	d	f	mean	sd
0.01	0.001	9	0.7	235255.6	127631.121829435
0.01	0.001	9	0.75	240760.8	46180.4686957592
0.01	0.001	9	0.8	161812.6	33323.4552266118
0.01	0.001	9	0.85	239583.4	133209.005938187
0.01	0.001	9	0.9	205077.6	82294.6732191094
0.01	0.001	9	0.95	93292.8	69943.0667769151
0.01	0.001	9	1	220444.6	44431.2023271934
0.01	0.001	9	1.05	118946.2	48702.4652369877
0.01	0.001	9	1.1	166492.4	43003.2290257371
0.01	0.001	9	1.15	157753.8	66956.1784972828
0.01	0.001	9	1.2	142815.6	74785.5195438261
0.01	0.001	9	1.25	105797.2	80382.2690881515
0.01	0.001	9	1.3	146473	59213.2099281909
0.01	0.001	9	1.35	152104	52861.1096629649
0.01	0.001	9	1.4	102262.4	51069.3134341945
0.01	0.001	9	1.45	95821	64748.8256047938
0.01	0.001	9	1.5	138837.6	113835.079353598
0.01	0.001	10	0.1	3520799	307299.378081375
0.01	0.001	10	0.15	1765643.8	196952.86250918
0.01	0.001	10	0.2	1268659.6	154381.780373981
0.01	0.001	10	0.25	702579	242926.571280294
0.01	0.001	10	0.3	685669.8	258773.973855486
0.01	0.001	10	0.35	546081.4	86951.0370279734
0.01	0.001	10	0.4	536811.4	99783.819070228
0.01	0.001	10	0.45	503630	105140.285466609
0.01	0.001	10	0.5	367807	131042.729783838
0.01	0.001	10	0.55	325704.8	170175.144478152
0.01	0.001	10	0.6	217439	35951.7496597871
0.01	0.001	10	0.65	245986	36745.808033026
0.01	0.001	10	0.7	200957	68545.5763124069
0.01	0.001	10	0.75	253911.2	86142.7648764538
0.01	0.001	10	0.8	167855.8	77623.8144035708
0.01	0.001	10	0.85	164165.8	54254.166731782
0.01	0.001	10	0.9	146858.4	68363.0368096678
0.01	0.001	10	0.95	130396.4	42386.1178198712
0.01	0.001	10	1	182127.2	62652.4959675191
0.01	0.001	10	1.05	110591	58356.8054883062
0.01	0.001	10	1.1	105160.2	67492.0238884566
0.01	0.001	10	1.15	93806.6	48809.9559909656
0.01	0.001	10	1.2	119549.2	52416.7734047032
0.01	0.001	10	1.25	110478.4	57268.2315585177
0.01	0.001	10	1.3	108374	94605.7817472061
0.01	0.001	10	1.35	76120	41935.4269275991
0.01	0.001	10	1.4	115658.6	71168.2614052079
0.01	0.001	10	1.45	93856.8	51759.6746489002
0.01	0.001	10	1.5	47075.6	23833.4158407896
0.01	0.01	1	0.1	5000001	0
0.01	0.01	1	0.15	5000001	0
0.01	0.01	1	0.2	5000001	0
0.01	0.01	1	0.25	5000001	0
0.01	0.01	1	0.3	5000001	0
0.01	0.01	1	0.35	na	na
0.01	0.01	1	0.4	na	na
0.01	0.01	1	0.45	na	na
0.01	0.01	1	0.5	na	na
0.01	0.01	1	0.55	na	na
0.01	0.01	1	0.6	na	na
0.01	0.01	1	0.65	na	na
0.01	0.01	1	0.7	na	na
0.01	0.01	1	0.75	na	na
0.01	0.01	1	0.8	na	na
0.01	0.01	1	0.85	na	na
0.01	0.01	1	0.9	na	na
0.01	0.01	1	0.95	na	na
0.01	0.01	1	1	na	na
0.01	0.01	1	1.05	na	na
0.01	0.01	1	1.1	na	na
0.01	0.01	1	1.15	na	na
0.01	0.01	1	1.2	na	na
0.01	0.01	1	1.25	na	na
0.01	0.01	1	1.3	na	na
0.01	0.01	1	1.35	na	na
0.01	0.01	1	1.4	na	na
0.01	0.01	1	1.45	na	na
0.01	0.01	1	1.5	na	na
0.01	0.01	2	0.1	5000001	0
0.01	0.01	2	0.15	5000001	0
0.01	0.01	2	0.2	na	na
0.01	0.01	2	0.25	na	na
0.01	0.01	2	0.3	na	na
0.01	0.01	2	0.35	na	na
0.01	0.01	2	0.4	na	na
0.01	0.01	2	0.45	na	na
0.01	0.01	2	0.5	na	na
0.01	0.01	2	0.55	na	na
0.01	0.01	2	0.6	na	na
0.01	0.01	2	0.65	na	na
0.01	0.01	2	0.7	na	na
0.01	0.01	2	0.75	na	na
0.01	0.01	2	0.8	na	na
0.01	0.01	2	0.85	na	na
0.01	0.01	2	0.9	na	na
0.01	0.01	2	0.95	na	na
0.01	0.01	2	1	na	na
0.01	0.01	2	1.05	87946	17610.204655256
0.01	0.01	2	1.1	136416.75	98893.7820501749
0.01	0.01	2	1.15	100732.6	49275.1778712163
0.01	0.01	2	1.2	67092.6	45376.9323361551
0.01	0.01	2	1.25	92993.4	49091.9801295487
0.01	0.01	2	1.3	45660.8	31202.2458255812
0.01	0.01	2	1.35	89552.2	37382.5602622399
0.01	0.01	2	1.4	67015.2	43264.6129135579
0.01	0.01	2	1.45	58312.2	26224.4767223295
0.01	0.01	2	1.5	35723.75	31707.0337651995
0.01	0.01	3	0.1	na	na
0.01	0.01	3	0.15	na	na
0.01	0.01	3	0.2	na	na
0.01	0.01	3	0.25	na	na
0.01	0.01	3	0.3	na	na
0.01	0.01	3	0.35	na	na
0.01	0.01	3	0.4	na	na
0.01	0.01	3	0.45	na	na
0.01	0.01	3	0.5	na	na
0.01	0.01	3	0.55	na	na
0.01	0.01	3	0.6	na	na
0.01	0.01	3	0.65	na	na
0.01	0.01	3	0.7	70306.8	22637.2722155299
0.01	0.01	3	0.75	100879.8	51123.8115300493
0.01	0.01	3	0.8	94268	12265.105837293
0.01	0.01	3	0.85	90962.8	40577.2210403818
0.01	0.01	3	0.9	60620.8	39783.3461005984
0.01	0.01	3	0.95	82583	60202.9917529021
0.01	0.01	3	1	107821.6	28922.3601084006
0.01	0.01	3	1.05	56661.8	35466.7743805382
0.01	0.01	3	1.1	41594.6	47528.4942012684
0.01	0.01	3	1.15	49414.6	45965.5716622778
0.01	0.01	3	1.2	53913.2	9667.40743736396
0.01	0.01	3	1.25	23283.6	12872.5693721184
0.01	0.01	3	1.3	19812.8	8218.38303804343
0.01	0.01	3	1.35	38268.6	19116.2853776564
0.01	0.01	3	1.4	33950.8	23803.5574013634
0.01	0.01	3	1.45	30752.6	24105.7929601994
0.01	0.01	3	1.5	57926.4	41929.9008470089
0.01	0.01	4	0.1	na	na
0.01	0.01	4	0.15	na	na
0.01	0.01	4	0.2	na	na
0.01	0.01	4	0.25	na	na
0.01	0.01	4	0.3	na	na
0.01	0.01	4	0.35	na	na
0.01	0.01	4	0.4	na	na
0.01	0.01	4	0.45	na	na
0.01	0.01	4	0.5	na	na
0.01	0.01	4	0.55	89533.8	24238.1183543608
0.01	0.01	4	0.6	98798.4	24830.7786877496
0.01	0.01	4	0.65	55315.2	23950.7433153963
0.01	0.01	4	0.7	66075.6	57172.9151420496
0.01	0.01	4	0.75	76084.8	33640.7552198223
0.01	0.01	4	0.8	69100	35240.0236719557
0.01	0.01	4	0.85	46224.6	27355.0572918428
0.01	0.01	4	0.9	69122	32473.44473874
0.01	0.01	4	0.95	47668.2	21056.4024600595
0.01	0.01	4	1	28451.4	9133.01088579226
0.01	0.01	4	1.05	34155.6	19184.0644556882
0.01	0.01	4	1.1	59574.4	36853.1942365923
0.01	0.01	4	1.15	47464.4	52879.5462862533
0.01	0.01	4	1.2	49656	20060.9747918689
0.01	0.01	4	1.25	19165.8	7587.51040592367
0.01	0.01	4	1.3	38554.2	30363.4623085049
0.01	0.01	4	1.35	32809.2	9885.24509357254
0.01	0.01	4	1.4	53184.4	28364.7467367505
0.01	0.01	4	1.45	25095.4	9298.18379254788
0.01	0.01	4	1.5	34195	17620.5317626909
0.01	0.01	5	0.1	na	na
0.01	0.01	5	0.15	na	na
0.01	0.01	5	0.2	na	na
0.01	0.01	5	0.25	na	na
0.01	0.01	5	0.3	na	na
0.01	0.01	5	0.35	na	na
0.01	0.01	5	0.4	na	na
0.01	0.01	5	0.45	108875.4	31029.4975376657
0.01	0.01	5	0.5	83702.4	36196.2665842763
0.01	0.01	5	0.55	83612.8	26440.904624464
0.01	0.01	5	0.6	83683.6	38759.0299857982
0.01	0.01	5	0.65	43959.4	14830.9892805571
0.01	0.01	5	0.7	89834	74707.6258945498
0.01	0.01	5	0.75	56817.6	26370.4040894333
0.01	0.01	5	0.8	77059.4	34653.1471505836
0.01	0.01	5	0.85	50074.2	22804.1206048381
0.01	0.01	5	0.9	55046	25168.1456766286
0.01	0.01	5	0.95	39403.2	14441.0433058003
0.01	0.01	5	1	59798.6	42538.6209019521
0.01	0.01	5	1.05	43599.8	21872.3066401329
0.01	0.01	5	1.1	33757.8	19528.1574286977
0.01	0.01	5	1.15	32787.2	31308.7452409067
0.01	0.01	5	1.2	12397.6	11977.7869842471
0.01	0.01	5	1.25	37628.8	22462.1442734215
0.01	0.01	5	1.3	28446.5	21482.8560543053
0.01	0.01	5	1.35	24790.8	27647.6543627122
0.01	0.01	5	1.4	49112.25	61012.0106019094
0.01	0.01	5	1.45	20644.6	12506.4221678304
0.01	0.01	5	1.5	33286.2	27219.8161007748
0.01	0.01	6	0.1	na	na
0.01	0.01	6	0.15	na	na
0.01	0.01	6	0.2	na	na
0.01	0.01	6	0.25	na	na
0.01	0.01	6	0.3	na	na
0.01	0.01	6	0.35	173429	33564.7645828181
0.01	0.01	6	0.4	122764.2	39707.4017351929
0.01	0.01	6	0.45	85677	43649.7105557414
0.01	0.01	6	0.5	80506.6	52099.7332069944
0.01	0.01	6	0.55	87314.8	39005.1862674696
0.01	0.01	6	0.6	70146.8	28185.2066829392
0.01	0.01	6	0.65	41442.2	17398.9324431127
0.01	0.01	6	0.7	52990	24619.8954181369
0.01	0.01	6	0.75	35625.6	19367.0890698628
0.01	0.01	6	0.8	45974.4	15419.8662199125
0.01	0.01	6	0.85	24700	8120.87298262939
0.01	0.01	6	0.9	43931.5	27749.4500170724
0.01	0.01	6	0.95	46418	28900.0664428302
0.01	0.01	6	1	29070	8239.70043144774
0.01	0.01	6	1.05	38207.4	29736.2852528691
0.01	0.01	6	1.1	32239.8	25388.8280816583
0.01	0.01	6	1.15	21008.8	13766.2961961451
0.01	0.01	6	1.2	22133.6	9994.95718049857
0.01	0.01	6	1.25	26996.4	26261.2208901262
0.01	0.01	6	1.3	17469.8	5245.50121151449
0.01	0.01	6	1.35	26834.8	32830.289334089
0.01	0.01	6	1.4	12592.4	6756.76160893664
0.01	0.01	6	1.45	23417.8	5486.30696917334
0.01	0.01	6	1.5	15362	16394.0168506684
0.01	0.01	7	0.1	na	na
0.01	0.01	7	0.15	na	na
0.01	0.01	7	0.2	na	na
0.01	0.01	7	0.25	na	na
0.01	0.01	7	0.3	162275.4	37069.0784163836
0.01	0.01	7	0.35	115776.4	50830.3557634609
0.01	0.01	7	0.4	108514.6	37000.7686493132
0.01	0.01	7	0.45	64122.6	32739.1065217119
0.01	0.01	7	0.5	62561.4	15309.4451447464
0.01	0.01	7	0.55	50509.2	18940.1495178892
0.01	0.01	7	0.6	36065.2	12477.9067058542
0.01	0.01	7	0.65	37789.4	11600.3486257957
0.01	0.01	7	0.7	38836.2	18902.7408107925
0.01	0.01	7	0.75	19969.4	9015.20255124642
0.01	0.01	7	0.8	38178.4	11543.5909941404
0.01	0.01	7	0.85	32429.4	18395.4305804458
0.01	0.01	7	0.9	26003.2	15879.4265060171
0.01	0.01	7	0.95	31988	19153.7556317293
0.01	0.01	7	1	47509.2	9258.48534912704
0.01	0.01	7	1.05	16948.6	8529.69496758237
0.01	0.01	7	1.1	15011.2	6259.94694546208
0.01	0.01	7	1.15	23315.8	10593.1082766108
0.01	0.01	7	1.2	19434.6	5856.84855873873
0.01	0.01	7	1.25	14239.6	5958.60133252763
0.01	0.01	7	1.3	26244.6	23218.1903653149
0.01	0.01	7	1.35	20838.8	13061.8201090047
0.01	0.01	7	1.4	45894	32158.0462637269
0.01	0.01	7	1.45	18619.2	6941.2645072782
0.01	0.01	7	1.5	18412.6	9139.12988418482
0.01	0.01	8	0.1	na	na
0.01	0.01	8	0.15	na	na
0.01	0.01	8	0.2	na	na
0.01	0.01	8	0.25	na	na
0.01	0.01	8	0.3	114524.4	20314.6915369149
0.01	0.01	8	0.35	71441.2	19966.8445018235
0.01	0.01	8	0.4	63128.6	10508.131605571
0.01	0.01	8	0.45	65821.8	12147.6460830895
0.01	0.01	8	0.5	47708	18155.112018382
0.01	0.01	8	0.55	72382.6	25483.5045203755
0.01	0.01	8	0.6	33529	8818.6575849162
0.01	0.01	8	0.65	27771.2	10722.628976142
0.01	0.01	8	0.7	25124.8	9880.97532432907
0.01	0.01	8	0.75	43592.4	30760.7760539295
0.01	0.01	8	0.8	24264.2	10154.5859472457
0.01	0.01	8	0.85	32912.75	14541.5715515036
0.01	0.01	8	0.9	24715.4	8208.4426927402
0.01	0.01	8	0.95	33029.8	19986.3961974139
0.01	0.01	8	1	21646.6	18511.7242805742
0.01	0.01	8	1.05	23496.6	12833.8967831287
0.01	0.01	8	1.1	14987.6	6742.51337707238
0.01	0.01	8	1.15	34743.2	21870.3533981507
0.01	0.01	8	1.2	18960.2	9237.69898621946
0.01	0.01	8	1.25	20635.75	15381.0204533867
0.01	0.01	8	1.3	16646	9932.19917742289
0.01	0.01	8	1.35	13364.6	8567.08663665776
0.01	0.01	8	1.4	16682.2	10174.9116438424
0.01	0.01	8	1.45	21185.8	15823.343608732
0.01	0.01	8	1.5	9478.4	4767.26834151383
0.01	0.01	9	0.1	na	na
0.01	0.01	9	0.15	na	na
0.01	0.01	9	0.2	na	na
0.01	0.01	9	0.25	138160.4	12925.065703508
0.01	0.01	9	0.3	82114.2	11029.4390863724
0.01	0.01	9	0.35	76576.6	23275.1579466177
0.01	0.01	9	0.4	54795.8	29679.9548274589
0.01	0.01	9	0.45	80409.6	31373.5231850043
0.01	0.01	9	0.5	50193.4	12672.6218849929
0.01	0.01	9	0.55	54492.2	14742.3273522195
0.01	0.01	9	0.6	28311	10412.793381221
0.01	0.01	9	0.65	26691.6	18606.8715543479
0.01	0.01	9	0.7	36309.8	24140.6154718557
0.01	0.01	9	0.75	28350.6	23323.068945574
0.01	0.01	9	0.8	20555.2	6291.91364848565
0.01	0.01	9	0.85	35295.2	12845.1503907117
0.01	0.01	9	0.9	20863.6	9983.13849648496
0.01	0.01	9	0.95	29197	7170.04655493951
0.01	0.01	9	1	21421.4	10188.9593109404
0.01	0.01	9	1.05	17339	8428.67946359333
0.01	0.01	9	1.1	18136.2	9036.14544814325
0.01	0.01	9	1.15	29164.4	8738.14885659429
0.01	0.01	9	1.2	21169.4	9900.19447485755
0.01	0.01	9	1.25	22007.2	11868.8624964653
0.01	0.01	9	1.3	10165	9186.30495901372
0.01	0.01	9	1.35	8372.6	5242.63134694783
0.01	0.01	9	1.4	23166.5	9586.09655960131
0.01	0.01	9	1.45	10703.6	2990.0855907482
0.01	0.01	9	1.5	10909.8	3869.0576837261
0.01	0.01	10	0.1	na	na
0.01	0.01	10	0.15	na	na
0.01	0.01	10	0.2	na	na
0.01	0.01	10	0.25	116541	36677.7151033158
0.01	0.01	10	0.3	95955.4	37028.3343919221
0.01	0.01	10	0.35	70640.4	19982.2423226224
0.01	0.01	10	0.4	33945.4	15703.002293829
0.01	0.01	10	0.45	71375.25	30320.9714502603
0.01	0.01	10	0.5	41125.6	12756.4136433404
0.01	0.01	10	0.55	34315.6	13740.3756950092
0.01	0.01	10	0.6	40415.6	20604.3907611946
0.01	0.01	10	0.65	32079.6	12696.9774450457
0.01	0.01	10	0.7	26203.4	14931.7916754822
0.01	0.01	10	0.75	23108.8	17811.0873491766
0.01	0.01	10	0.8	23735.6	12317.0219550019
0.01	0.01	10	0.85	14651	7217.45395551645
0.01	0.01	10	0.9	35419.2	20618.8489824238
0.01	0.01	10	0.95	27702.2	12328.4379286266
0.01	0.01	10	1	20677.4	11204.0214851633
0.01	0.01	10	1.05	12898.6	8200.52385155973
0.01	0.01	10	1.1	10525.25	7081.85347825695
0.01	0.01	10	1.15	23521.6	14546.9454883147
0.01	0.01	10	1.2	31282.4	18092.0215409998
0.01	0.01	10	1.25	17938	9668.7946922044
0.01	0.01	10	1.3	15640.8	14065.0258072995
0.01	0.01	10	1.35	18370.4	13634.9461106379
0.01	0.01	10	1.4	23295.8	11108.1596927664
0.01	0.01	10	1.45	19714	13505.4035852321
0.01	0.01	10	1.5	11691.8	7835.8864055064
0.1	0.0001	1	0.1	1174993.2	27934.4048112717
0.1	0.0001	1	0.15	1170397	26795.5617071186
0.1	0.0001	1	0.2	1132335	47124.3627564342
0.1	0.0001	1	0.25	1067451	115623.273222998
0.1	0.0001	1	0.3	1010812.4	97837.4710764746
0.1	0.0001	1	0.35	975965.2	115206.176128539
0.1	0.0001	1	0.4	1001431.8	79943.4305428532
0.1	0.0001	1	0.45	922631.6	123702.878832467
0.1	0.0001	1	0.5	820922	142346.92826893
0.1	0.0001	1	0.55	809734.5	114051.65539899
0.1	0.0001	1	0.6	712915	96856.5625819954
0.1	0.0001	1	0.65	762751.2	89937.8715100597
0.1	0.0001	1	0.7	626637.8	208079.347743499
0.1	0.0001	1	0.75	699286.4	83529.4498356119
0.1	0.0001	1	0.8	668054.8	40504.6519669038
0.1	0.0001	1	0.85	581447.2	93783.6117803105
0.1	0.0001	1	0.9	660605.8	50825.5418835845
0.1	0.0001	1	0.95	672763.2	88935.2569173778
0.1	0.0001	1	1	536488.4	94558.5738906843
0.1	0.0001	1	1.05	660473.4	92364.2134218659
0.1	0.0001	1	1.1	549288.6	102835.387554285
0.1	0.0001	1	1.15	533808.2	54859.8178830371
0.1	0.0001	1	1.2	524283.6	132832.176635934
0.1	0.0001	1	1.25	429507.8	169009.655749487
0.1	0.0001	1	1.3	464211.8	110121.984183722
0.1	0.0001	1	1.35	488030	119557.031545618
0.1	0.0001	1	1.4	554973	82846.5202335017
0.1	0.0001	1	1.45	431565.6	114218.690289462
0.1	0.0001	1	1.5	489254.4	113114.258209299
0.1	0.0001	2	0.1	1148318.2	26443.7110436489
0.1	0.0001	2	0.15	1116185.2	68414.6546622871
0.1	0.0001	2	0.2	1103486.2	48098.5261620354
0.1	0.0001	2	0.25	1017167.2	66011.3130891971
0.1	0.0001	2	0.3	976331	60243.1855963809
0.1	0.0001	2	0.35	858922.6	90207.8461611849
0.1	0.0001	2	0.4	809862.8	74838.1269391478
0.1	0.0001	2	0.45	582459	54265.2381511405
0.1	0.0001	2	0.5	750608.8	57618.967215319
0.1	0.0001	2	0.55	662676.4	102224.03402449
0.1	0.0001	2	0.6	567692	122826.355559383
0.1	0.0001	2	0.65	528359.2	151370.296638938
0.1	0.0001	2	0.7	489549.8	93903.9719999106
0.1	0.0001	2	0.75	598047.2	46386.7994817491
0.1	0.0001	2	0.8	506838.8	76963.6101528508
0.1	0.0001	2	0.85	486331	92242.1313543871
0.1	0.0001	2	0.9	473942.4	110552.70079487
0.1	0.0001	2	0.95	488073	68267.0553546877
0.1	0.0001	2	1	456709.8	56721.5687067979
0.1	0.0001	2	1.05	362451.6	141644.68587928
0.1	0.0001	2	1.1	465304.2	71368.8008429454
0.1	0.0001	2	1.15	429191.8	125095.566444858
0.1	0.0001	2	1.2	427633.2	103204.110430544
0.1	0.0001	2	1.25	349162.8	152847.274162675
0.1	0.0001	2	1.3	369551	57012.5277741656
0.1	0.0001	2	1.35	491140.8	89962.6610931446
0.1	0.0001	2	1.4	346064	149215.710107214
0.1	0.0001	2	1.45	290424.6	149193.352540386
0.1	0.0001	2	1.5	396828.4	157262.946292634
0.1	0.0001	3	0.1	1143744.2	32238.5262901393
0.1	0.0001	3	0.15	1167099.4	31254.5078067149
0.1	0.0001	3	0.2	1110842.6	61290.247953814
0.1	0.0001	3	0.25	1008598	56873.9738826117
0.1	0.0001	3	0.3	870870	82958.163154689
0.1	0.0001	3	0.35	734682	87750.8134777108
0.1	0.0001	3	0.4	650249.6	61311.0929591049
0.1	0.0001	3	0.45	688853.6	80822.3276343858
0.1	0.0001	3	0.5	594747.6	142127.431165979
0.1	0.0001	3	0.55	555065.2	89948.9735892523
0.1	0.0001	3	0.6	546259.4	90550.3164933177
0.1	0.0001	3	0.65	541906.4	41227.8963256677
0.1	0.0001	3	0.7	481065.2	112608.389807154
0.1	0.0001	3	0.75	453183	116292.367610261
0.1	0.0001	3	0.8	329006.6	155748.15924511
0.1	0.0001	3	0.85	479113.6	74738.8357163797
0.1	0.0001	3	0.9	444716	60088.5210268983
0.1	0.0001	3	0.95	335461	131037.027765437
0.1	0.0001	3	1	335683.4	95861.8702187684
0.1	0.0001	3	1.05	432438.2	67780.0146220108
0.1	0.0001	3	1.1	328344	96079.1816805285
0.1	0.0001	3	1.15	380388.4	139066.920068865
0.1	0.0001	3	1.2	397214	82890.9461207917
0.1	0.0001	3	1.25	377221.6	110586.724683571
0.1	0.0001	3	1.3	340636.6	50576.6337891323
0.1	0.0001	3	1.35	284762	55985.1434257339
0.1	0.0001	3	1.4	264596.2	100959.842805741
0.1	0.0001	3	1.45	289691.8	85764.1560312932
0.1	0.0001	3	1.5	245482	165325.28347594
0.1	0.0001	4	0.1	1178645.4	23278.923408096
0.1	0.0001	4	0.15	1115935	42859.9183993624
0.1	0.0001	4	0.2	1012727.2	116607.271434332
0.1	0.0001	4	0.25	945622.2	97509.654704342
0.1	0.0001	4	0.3	861768.2	64981.3370450316
0.1	0.0001	4	0.35	673534.2	68420.2578492657
0.1	0.0001	4	0.4	634913.2	95550.551182921
0.1	0.0001	4	0.45	629645.6	69161.6308009
0.1	0.0001	4	0.5	619499.2	83016.2808836917
0.1	0.0001	4	0.55	535502	95536.8034236021
0.1	0.0001	4	0.6	516903.2	88112.851778614
0.1	0.0001	4	0.65	422909	100107.710450294
0.1	0.0001	4	0.7	374737.6	112054.671232573
0.1	0.0001	4	0.75	373041	128647.514412055
0.1	0.0001	4	0.8	361723.8	86854.4914311287
0.1	0.0001	4	0.85	323319.6	123741.928306617
0.1	0.0001	4	0.9	286525.6	105462.2053147
0.1	0.0001	4	0.95	402560.2	55568.6148915015
0.1	0.0001	4	1	444515.4	53143.8497762441
0.1	0.0001	4	1.05	310192.4	119558.111227302
0.1	0.0001	4	1.1	317677.8	109217.136628644
0.1	0.0001	4	1.15	327162.8	123485.336524463
0.1	0.0001	4	1.2	268854.2	73553.8409912086
0.1	0.0001	4	1.25	371736	84445.8074672745
0.1	0.0001	4	1.3	258907.2	93848.8027081859
0.1	0.0001	4	1.35	345200	42684.7950118072
0.1	0.0001	4	1.4	332035.8	159952.507835795
0.1	0.0001	4	1.45	235512.8	153439.798223799
0.1	0.0001	4	1.5	357394	86843.1963552701
0.1	0.0001	5	0.1	1129730.2	37332.3438235533
0.1	0.0001	5	0.15	1080329.2	59469.4606748708
0.1	0.0001	5	0.2	1040343.8	60777.1436788535
0.1	0.0001	5	0.25	843512.8	115665.596937724
0.1	0.0001	5	0.3	707829.8	114273.500706682
0.1	0.0001	5	0.35	693980.2	92650.9904262226
0.1	0.0001	5	0.4	513488	80228.3947614559
0.1	0.0001	5	0.45	498542.4	84898.9502658307
0.1	0.0001	5	0.5	432425.2	75256.9629108164
0.1	0.0001	5	0.55	379873	90743.8716321934
0.1	0.0001	5	0.6	476332	50306.6956696621
0.1	0.0001	5	0.65	330027	79520.5856115258
0.1	0.0001	5	0.7	383324.4	66084.2596647643
0.1	0.0001	5	0.75	351938.8	83461.6750452565
0.1	0.0001	5	0.8	309565.4	86525.4337951564
0.1	0.0001	5	0.85	339111.6	144105.37386038
0.1	0.0001	5	0.9	261482.8	124142.566764829
0.1	0.0001	5	0.95	405278.4	96618.4956074146
0.1	0.0001	5	1	206394	90948.8422334226
0.1	0.0001	5	1.05	345389.8	70218.4953851904
0.1	0.0001	5	1.1	346852.6	78159.122353312
0.1	0.0001	5	1.15	251763.2	68850.6250092183
0.1	0.0001	5	1.2	320702.8	92882.2002095127
0.1	0.0001	5	1.25	312535	134981.281462283
0.1	0.0001	5	1.3	345826.6	73927.3285831431
0.1	0.0001	5	1.35	299240.2	65570.843430293
0.1	0.0001	5	1.4	307065.6	31465.3220457061
0.1	0.0001	5	1.45	355455.4	56541.8372591482
0.1	0.0001	5	1.5	277733.4	93993.1521901463
0.1	0.0001	6	0.1	1097158.6	40190.4379005753
0.1	0.0001	6	0.15	1103320.4	57735.9813828431
0.1	0.0001	6	0.2	963157.6	108957.794310641
0.1	0.0001	6	0.25	687056	39657.1254480201
0.1	0.0001	6	0.3	670930.8	112985.875484328
0.1	0.0001	6	0.35	662400.6	47683.6709224447
0.1	0.0001	6	0.4	512042.2	37523.0460298734
0.1	0.0001	6	0.45	545868.4	86204.734374859
0.1	0.0001	6	0.5	509809.8	83949.0319572537
0.1	0.0001	6	0.55	421939	69310.6791252257
0.1	0.0001	6	0.6	430918.2	112003.588128952
0.1	0.0001	6	0.65	475700.2	83660.4371573565
0.1	0.0001	6	0.7	383406.4	98525.6021298018
0.1	0.0001	6	0.75	304817.6	64896.2415478739
0.1	0.0001	6	0.8	232410.4	76498.6881890141
0.1	0.0001	6	0.85	346270	37136.2061228661
0.1	0.0001	6	0.9	304685.2	27169.6670233553
0.1	0.0001	6	0.95	271767.2	54995.97374863
0.1	0.0001	6	1	371713.4	99157.9108747255
0.1	0.0001	6	1.05	292771.4	53837.9312849222
0.1	0.0001	6	1.1	224802	90145.1781450345
0.1	0.0001	6	1.15	288146.4	158537.113256928
0.1	0.0001	6	1.2	286951	91390.8914170335
0.1	0.0001	6	1.25	181335.8	93951.9280896353
0.1	0.0001	6	1.3	292044.2	140677.428454461
0.1	0.0001	6	1.35	306489.4	96053.8399286567
0.1	0.0001	6	1.4	276006.2	131012.594225746
0.1	0.0001	6	1.45	177183.2	54693.029016137
0.1	0.0001	6	1.5	286218.6	54184.8910475974
0.1	0.0001	7	0.1	1156663.6	42821.3086703337
0.1	0.0001	7	0.15	1079821.8	43966.26108006
0.1	0.0001	7	0.2	1019963.8	26294.3522939813
0.1	0.0001	7	0.25	855305.8	64715.4801802474
0.1	0.0001	7	0.3	676481.2	160514.712983452
0.1	0.0001	7	0.35	607906	54735.6275674263
0.1	0.0001	7	0.4	574083.2	50175.5470180446
0.1	0.0001	7	0.45	452998	97123.4515181581
0.1	0.0001	7	0.5	415407.4	115139.987944415
0.1	0.0001	7	0.55	417778.6	100205.477869426
0.1	0.0001	7	0.6	460534.4	70387.5281526493
0.1	0.0001	7	0.65	337760.2	62631.2127022941
0.1	0.0001	7	0.7	253340.6	88517.447960501
0.1	0.0001	7	0.75	238112.6	44239.8236551639
0.1	0.0001	7	0.8	372882.2	94272.8902525005
0.1	0.0001	7	0.85	276070.4	101428.570463356
0.1	0.0001	7	0.9	214228	55838.0381675431
0.1	0.0001	7	0.95	248763.2	114715.908649847
0.1	0.0001	7	1	312961	88290.9715905313
0.1	0.0001	7	1.05	340800.8	39505.5414715455
0.1	0.0001	7	1.1	228735.4	112938.471152393
0.1	0.0001	7	1.15	246286.2	138124.78708675
0.1	0.0001	7	1.2	263767.4	67401.7812423381
0.1	0.0001	7	1.25	261794	151790.834370195
0.1	0.0001	7	1.3	204709.2	50238.4703405667
0.1	0.0001	7	1.35	219840	128759.742644974
0.1	0.0001	7	1.4	228857	67426.5409434593
0.1	0.0001	7	1.45	246758.6	69943.7172978388
0.1	0.0001	7	1.5	280968	31286.4990435172
0.1	0.0001	8	0.1	1126614.6	41936.4611888032
0.1	0.0001	8	0.15	1041942.2	48914.762701663
0.1	0.0001	8	0.2	929677.6	94764.1352487322
0.1	0.0001	8	0.25	745332.6	145753.644734669
0.1	0.0001	8	0.3	619020	98911.1279523189
0.1	0.0001	8	0.35	538336.6	50621.3710268697
0.1	0.0001	8	0.4	601803.6	77592.7595812908
0.1	0.0001	8	0.45	523314.2	62096.5768119306
0.1	0.0001	8	0.5	421913.2	58291.8827947768
0.1	0.0001	8	0.55	449821	99053.8949118105
0.1	0.0001	8	0.6	370583.2	129685.994314575
0.1	0.0001	8	0.65	390820.6	80031.0439082235
0.1	0.0001	8	0.7	345869.2	106784.829108633
