s	r	d	f	mean	sd
0.01	0.001	8	1	9.0164	2.54476982063211
0.01	0.001	8	1.05	8.1968	1.9342813032235
0.01	0.001	8	1.1	7.9572	1.81089617593058
0.01	0.001	8	1.15	9.928	4.14109299581644
0.01	0.001	8	1.2	8.7536	3.1266356103646
0.01	0.001	8	1.25	7.2856	2.54809776892489
0.01	0.001	8	1.3	7.0784	2.55030144100653
0.01	0.001	8	1.35	7.1448	1.31985732562274
0.01	0.001	8	1.4	7.1904	4.37524571195722
0.01	0.001	8	1.45	7.07	1.56551997751546
0.01	0.001	8	1.5	6.9776	1.1774565129974
0.01	0.001	9	0.1	42.5788	0.414874631666002
0.01	0.001	9	0.15	42.49	0.932866549941631
0.01	0.001	9	0.2	43.4308	0.722879353696036
0.01	0.001	9	0.25	27.9724	3.47163740042073
0.01	0.001	9	0.3	25.108	2.71734753022134
0.01	0.001	9	0.35	24.2356	3.31497243427453
0.01	0.001	9	0.4	22.3436	2.90278084601645
0.01	0.001	9	0.45	17.5332	3.18725677660273
0.01	0.001	9	0.5	17.1764	1.78504157934766
0.01	0.001	9	0.55	16.6284	2.40242057933244
0.01	0.001	9	0.6	14.9824	2.09491819410687
0.01	0.001	9	0.65	14.4568	2.07365324005727
0.01	0.001	9	0.7	12.112	1.78928410265111
0.01	0.001	9	0.75	10.8476	1.98310197418085
0.01	0.001	9	0.8	10.6572	2.40687202817267
0.01	0.001	9	0.85	12.8204	2.45146597773659
0.01	0.001	9	0.9	11.0208	3.98651779878129
0.01	0.001	9	0.95	8.9744	3.18991922154778
0.01	0.001	9	1	11.5776	2.67474003222743
0.01	0.001	9	1.05	10.7852	2.25899928286841
0.01	0.001	9	1.1	6.888	2.03982940463167
0.01	0.001	9	1.15	8.9808	3.29762256178599
0.01	0.001	9	1.2	8.86	2.43090600394174
0.01	0.001	9	1.25	7.6612	2.25469487070867
0.01	0.001	9	1.3	7.724	1.54075721643613
0.01	0.001	9	1.35	6.244	1.40755902185308
0.01	0.001	9	1.4	6.2916	1.70768868357204
0.01	0.001	9	1.45	6.6396	2.25711263343237
0.01	0.001	9	1.5	7.358	1.80630761499807
0.01	0.001	10	0.1	41.6824	0.436613146847413
0.01	0.001	10	0.15	42.7636	0.922553326371977
0.01	0.001	10	0.2	41.8332	0.958198810268517
0.01	0.001	10	0.25	27.4896	1.25119360612177
0.01	0.001	10	0.3	23.942	1.81120644875177
0.01	0.001	10	0.35	23.674	2.28684131500198
0.01	0.001	10	0.4	17.5876	1.57066630447081
0.01	0.001	10	0.45	18.62	1.452507349379
0.01	0.001	10	0.5	14.9444	1.34690364911526
0.01	0.001	10	0.55	14.5752	2.17259608763341
0.01	0.001	10	0.6	13.896	1.75086355836199
0.01	0.001	10	0.65	14.7288	1.61767170958758
0.01	0.001	10	0.7	13.184	2.27610263388978
0.01	0.001	10	0.75	10.8292	2.30685260907584
0.01	0.001	10	0.8	9.3976	1.71826349550935
0.01	0.001	10	0.85	11.464	2.75931179825695
0.01	0.001	10	0.9	10.7076	2.58677077453724
0.01	0.001	10	0.95	8.762	1.92361825734734
0.01	0.001	10	1	7.966	1.97481219360222
0.01	0.001	10	1.05	8.1428	2.06613711064876
0.01	0.001	10	1.1	6.1524	0.603927677789319
0.01	0.001	10	1.15	7.2772	1.44473809391183
0.01	0.001	10	1.2	6.9564	2.59030049222093
0.01	0.001	10	1.25	7.792	1.70700251903739
0.01	0.001	10	1.3	7.4528	3.97088657103171
0.01	0.001	10	1.35	5.3384	0.877999908883822
0.01	0.001	10	1.4	7.1892	2.19998494540304
0.01	0.001	10	1.45	6.8804	1.88706646411832
0.01	0.001	10	1.5	5.8088	1.04099075884467
0.01	0.01	1	0.1	49.898	0.0142548237449636
0.01	0.01	1	0.15	49.9388	0.0156256199876995
0.01	0.01	1	0.2	49.9752	0.00917387595294321
0.01	0.01	1	0.25	49.984	0.003346640106137
0.01	0.01	1	0.3	49.993	0.00412310562561968
0.01	0.01	1	0.35	na	na
0.01	0.01	1	0.4	na	na
0.01	0.01	1	0.45	na	na
0.01	0.01	1	0.5	na	na
0.01	0.01	1	0.55	na	na
0.01	0.01	1	0.6	na	na
0.01	0.01	1	0.65	na	na
0.01	0.01	1	0.7	na	na
0.01	0.01	1	0.75	na	na
0.01	0.01	1	0.8	na	na
0.01	0.01	1	0.85	na	na
0.01	0.01	1	0.9	na	na
0.01	0.01	1	0.95	na	na
0.01	0.01	1	1	na	na
0.01	0.01	1	1.05	na	na
0.01	0.01	1	1.1	na	na
0.01	0.01	1	1.15	na	na
0.01	0.01	1	1.2	na	na
0.01	0.01	1	1.25	na	na
0.01	0.01	1	1.3	na	na
0.01	0.01	1	1.35	na	na
0.01	0.01	1	1.4	na	na
0.01	0.01	1	1.45	na	na
0.01	0.01	1	1.5	na	na
0.01	0.01	2	0.1	49.9708	0.00754718490564419
0.01	0.01	2	0.15	49.994	0.00163299316185745
0.01	0.01	2	0.2	na	na
0.01	0.01	2	0.25	na	na
0.01	0.01	2	0.3	na	na
0.01	0.01	2	0.35	na	na
0.01	0.01	2	0.4	na	na
0.01	0.01	2	0.45	na	na
0.01	0.01	2	0.5	na	na
0.01	0.01	2	0.55	na	na
0.01	0.01	2	0.6	na	na
0.01	0.01	2	0.65	na	na
0.01	0.01	2	0.7	na	na
0.01	0.01	2	0.75	na	na
0.01	0.01	2	0.8	na	na
0.01	0.01	2	0.85	na	na
0.01	0.01	2	0.9	na	na
0.01	0.01	2	0.95	na	na
0.01	0.01	2	1	na	na
0.01	0.01	2	1.05	39.212	3.0656640389971
0.01	0.01	2	1.1	35.58	4.18650641943853
0.01	0.01	2	1.15	36.7408	5.30372255684628
0.01	0.01	2	1.2	25.5988	3.46680593053606
0.01	0.01	2	1.25	31.5892	6.1515745756676
0.01	0.01	2	1.3	25.5464	7.16351091574516
0.01	0.01	2	1.35	27.1288	5.587195303549
0.01	0.01	2	1.4	21.4108	3.36820393681855
0.01	0.01	2	1.45	26.0668	4.63873372376557
0.01	0.01	2	1.5	22.383	5.88636840505247
0.01	0.01	3	0.1	na	na
0.01	0.01	3	0.15	na	na
0.01	0.01	3	0.2	na	na
0.01	0.01	3	0.25	na	na
0.01	0.01	3	0.3	na	na
0.01	0.01	3	0.35	na	na
0.01	0.01	3	0.4	na	na
0.01	0.01	3	0.45	na	na
0.01	0.01	3	0.5	na	na
0.01	0.01	3	0.55	na	na
0.01	0.01	3	0.6	na	na
0.01	0.01	3	0.65	na	na
0.01	0.01	3	0.7	39.368	3.17139288010804
0.01	0.01	3	0.75	35.7072	5.89918049901849
0.01	0.01	3	0.8	39.9696	6.41087543475928
0.01	0.01	3	0.85	34.3012	4.26992282834245
0.01	0.01	3	0.9	24.8636	4.39918927076342
0.01	0.01	3	0.95	27.8272	5.05800128113863
0.01	0.01	3	1	28.3732	4.64790354461019
0.01	0.01	3	1.05	21.6332	5.30342509704813
0.01	0.01	3	1.1	24.5884	7.93795776254825
0.01	0.01	3	1.15	29.346	7.79607778309067
0.01	0.01	3	1.2	27.3988	4.53144084811884
0.01	0.01	3	1.25	19.1868	3.92589650398479
0.01	0.01	3	1.3	22.2988	6.89652348361114
0.01	0.01	3	1.35	23.864	2.94581058454205
0.01	0.01	3	1.4	24.9872	4.69768021048687
0.01	0.01	3	1.45	23.2704	7.60935386481665
0.01	0.01	3	1.5	24.95	4.7315944035811
0.01	0.01	4	0.1	na	na
0.01	0.01	4	0.15	na	na
0.01	0.01	4	0.2	na	na
0.01	0.01	4	0.25	na	na
0.01	0.01	4	0.3	na	na
0.01	0.01	4	0.35	na	na
0.01	0.01	4	0.4	na	na
0.01	0.01	4	0.45	na	na
0.01	0.01	4	0.5	na	na
0.01	0.01	4	0.55	37.5888	3.49278126426491
0.01	0.01	4	0.6	35.0832	2.0680547768374
0.01	0.01	4	0.65	30.138	3.8899217472849
0.01	0.01	4	0.7	31.1828	6.96430264707099
0.01	0.01	4	0.75	25.1976	1.92695756050827
0.01	0.01	4	0.8	25.8384	3.10687634771646
0.01	0.01	4	0.85	27.024	3.98952007138703
0.01	0.01	4	0.9	30.0676	7.45689773565388
0.01	0.01	4	0.95	23.7404	5.1194462825583
0.01	0.01	4	1	25.3676	2.76573068826305
0.01	0.01	4	1.05	24.9192	5.46353374291767
0.01	0.01	4	1.1	29.2896	5.46253558706943
0.01	0.01	4	1.15	22.094	4.18687683124307
0.01	0.01	4	1.2	22.6012	3.33189450013052
0.01	0.01	4	1.25	24.2876	3.58513964023718
0.01	0.01	4	1.3	20.128	4.96493899257584
0.01	0.01	4	1.35	23.594	5.98667279880903
0.01	0.01	4	1.4	23.2256	7.83955890595893
0.01	0.01	4	1.45	21.1408	3.15762685572567
0.01	0.01	4	1.5	20.9004	5.89883017555176
0.01	0.01	5	0.1	na	na
0.01	0.01	5	0.15	na	na
0.01	0.01	5	0.2	na	na
0.01	0.01	5	0.25	na	na
0.01	0.01	5	0.3	na	na
0.01	0.01	5	0.35	na	na
0.01	0.01	5	0.4	na	na
0.01	0.01	5	0.45	39.3756	4.63709208879876
0.01	0.01	5	0.5	36.6412	2.63862103379777
0.01	0.01	5	0.55	31.0028	2.61892576450727
0.01	0.01	5	0.6	31.6656	5.08024572634041
0.01	0.01	5	0.65	29.6848	5.83124338027492
0.01	0.01	5	0.7	27.8004	3.01945091697149
0.01	0.01	5	0.75	28.5316	5.24391722284019
0.01	0.01	5	0.8	30.004	5.3989241891325
0.01	0.01	5	0.85	26.3024	5.50019249117701
0.01	0.01	5	0.9	28.0528	2.6604037588306
0.01	0.01	5	0.95	24.146	3.35386511356673
0.01	0.01	5	1	22.642	4.99913016433859
0.01	0.01	5	1.05	23.56	6.68199551032474
0.01	0.01	5	1.1	21.39	3.81252944906659
0.01	0.01	5	1.15	18.1876	2.76117493831883
0.01	0.01	5	1.2	21.3856	3.44518943455944
0.01	0.01	5	1.25	22.022	3.30173093997679
0.01	0.01	5	1.3	22.959	8.36390931323385
0.01	0.01	5	1.35	15.9	2.96137994860504
0.01	0.01	5	1.4	16.9728	3.34141469440715
0.01	0.01	5	1.45	17.226	2.2863294600735
0.01	0.01	5	1.5	18.4624	5.28973517673617
0.01	0.01	6	0.1	na	na
0.01	0.01	6	0.15	na	na
0.01	0.01	6	0.2	na	na
0.01	0.01	6	0.25	na	na
0.01	0.01	6	0.3	na	na
0.01	0.01	6	0.35	45.1995	0.838256971339934
0.01	0.01	6	0.4	38.6272	3.68265830073875
0.01	0.01	6	0.45	33.7796	4.04901714493777
0.01	0.01	6	0.5	33.7828	5.78984705842909
0.01	0.01	6	0.55	34.0748	4.03230764699322
0.01	0.01	6	0.6	31.6768	4.03826132883943
0.01	0.01	6	0.65	29.8164	4.68479470628116
0.01	0.01	6	0.7	28.3416	5.36969561893409
0.01	0.01	6	0.75	28.3236	2.76509714838376
0.01	0.01	6	0.8	26.0336	2.98311043040649
0.01	0.01	6	0.85	24.414	1.45376256658369
0.01	0.01	6	0.9	25.5085	6.9314786842347
0.01	0.01	6	0.95	22.3996	1.45157371152828
0.01	0.01	6	1	20.7852	1.33397907030058
0.01	0.01	6	1.05	21.2176	3.97596567389609
0.01	0.01	6	1.1	21.3756	5.15800138037981
0.01	0.01	6	1.15	22.058	3.35905796317956
0.01	0.01	6	1.2	18.1596	2.56095775833964
0.01	0.01	6	1.25	20.0908	3.78126023436632
0.01	0.01	6	1.3	16.7528	2.03344106381277
0.01	0.01	6	1.35	16.054	3.18354695269286
0.01	0.01	6	1.4	17.6712	2.36737951330157
0.01	0.01	6	1.45	16.902	2.86399162009947
0.01	0.01	6	1.5	14.9565	2.60821255843921
0.01	0.01	7	0.1	na	na
0.01	0.01	7	0.15	na	na
0.01	0.01	7	0.2	na	na
0.01	0.01	7	0.25	na	na
0.01	0.01	7	0.3	46.6936	1.32932006680107
0.01	0.01	7	0.35	38.7832	0.319776421895048
0.01	0.01	7	0.4	39.9788	3.15873964739103
0.01	0.01	7	0.45	34.174	3.860973555983
0.01	0.01	7	0.5	31.6972	3.41694193102546
0.01	0.01	7	0.55	31.0652	3.42460172282851
0.01	0.01	7	0.6	26.7816	2.39026204421189
0.01	0.01	7	0.65	28.5272	4.20905891619493
0.01	0.01	7	0.7	27.7272	2.74349167303274
0.01	0.01	7	0.75	22.4852	0.760817034509611
0.01	0.01	7	0.8	24.0856	4.00709039578595
0.01	0.01	7	0.85	20.916	3.00922767500234
0.01	0.01	7	0.9	20.9664	2.78850193473126
0.01	0.01	7	0.95	20.5572	1.25494579962642
0.01	0.01	7	1	18.6628	1.16714324742081
0.01	0.01	7	1.05	20.1936	2.46632922376555
0.01	0.01	7	1.1	16.4672	2.41744645442252
0.01	0.01	7	1.15	17.5364	1.48030559007254
0.01	0.01	7	1.2	18.478	2.4234444908023
0.01	0.01	7	1.25	18.6556	2.1344921269473
0.01	0.01	7	1.3	18.7852	1.79678940335255
0.01	0.01	7	1.35	17.4516	1.88556512483658
0.01	0.01	7	1.4	15.914	2.38151842319139
0.01	0.01	7	1.45	19.5672	6.21066638614569
0.01	0.01	7	1.5	17.7596	3.49891306551049
0.01	0.01	8	0.1	na	na
0.01	0.01	8	0.15	na	na
0.01	0.01	8	0.2	na	na
0.01	0.01	8	0.25	na	na
0.01	0.01	8	0.3	41.4192	3.5558849475201
0.01	0.01	8	0.35	35.5808	2.59755318713592
0.01	0.01	8	0.4	35.696	1.9120681996205
0.01	0.01	8	0.45	32.2704	4.30950380438398
0.01	0.01	8	0.5	28.42	4.60442621832515
0.01	0.01	8	0.55	29.4744	4.45152403565341
0.01	0.01	8	0.6	23.828	3.33188115034135
0.01	0.01	8	0.65	23.256	2.3748441633084
0.01	0.01	8	0.7	21.1348	1.78527022044283
0.01	0.01	8	0.75	25.1644	3.59051916023296
0.01	0.01	8	0.8	23.3976	4.51696276716999
0.01	0.01	8	0.85	22.753	2.799317595415
0.01	0.01	8	0.9	20.2336	2.64879033522852
0.01	0.01	8	0.95	20.1172	1.48854807110822
0.01	0.01	8	1	19.5788	3.93737549136477
0.01	0.01	8	1.05	18.8228	1.76898823059963
0.01	0.01	8	1.1	19.4688	2.51210592133373
0.01	0.01	8	1.15	17.062	1.62817689456643
0.01	0.01	8	1.2	17.4224	1.99845396244197
0.01	0.01	8	1.25	16.9465	1.50903570202961
0.01	0.01	8	1.3	17.9955	2.24182397837118
0.01	0.01	8	1.35	14.0092	1.15451988289505
0.01	0.01	8	1.4	14.6196	2.09168387668883
0.01	0.01	8	1.45	17.066	2.30134534566197
0.01	0.01	8	1.5	14.4936	1.62577508899601
0.01	0.01	9	0.1	na	na
0.01	0.01	9	0.15	na	na
0.01	0.01	9	0.2	na	na
0.01	0.01	9	0.25	41.5784	1.74695089799341
0.01	0.01	9	0.3	37.0176	2.26731996859729
0.01	0.01	9	0.35	34.0088	4.46174469910595
0.01	0.01	9	0.4	32.9108	4.64398701117908
0.01	0.01	9	0.45	32.7012	5.35460902027403
0.01	0.01	9	0.5	28.5056	1.66061887258937
0.01	0.01	9	0.55	27.2928	3.00444034056261
0.01	0.01	9	0.6	25.6872	1.93879492468905
0.01	0.01	9	0.65	21.6724	0.771627267532713
0.01	0.01	9	0.7	22.44	3.59928592918095
0.01	0.01	9	0.75	18.2656	2.70383472867703
0.01	0.01	9	0.8	20.672	3.55557072774541
0.01	0.01	9	0.85	19.7184	3.83340901026749
0.01	0.01	9	0.9	20.8076	2.02089342618556
0.01	0.01	9	0.95	21.324	5.11051684274693
0.01	0.01	9	1	19.0756	0.879728503573688
0.01	0.01	9	1.05	17.579	0.668542444426679
0.01	0.01	9	1.1	17.4764	2.37019675132677
0.01	0.01	9	1.15	19.166	3.40070039844736
0.01	0.01	9	1.2	18.5864	2.2284162627301
0.01	0.01	9	1.25	15.2364	0.519072095185245
0.01	0.01	9	1.3	15.1288	3.01427605902313
0.01	0.01	9	1.35	13.9916	1.47387511004155
0.01	0.01	9	1.4	15.552	1.56137823732752
0.01	0.01	9	1.45	15.6424	2.63094185416554
0.01	0.01	9	1.5	17.7736	3.85880217684193
0.01	0.01	10	0.1	na	na
0.01	0.01	10	0.15	na	na
0.01	0.01	10	0.2	na	na
0.01	0.01	10	0.25	41.7192	2.19873330806626
0.01	0.01	10	0.3	38.2864	4.37689851835749
0.01	0.01	10	0.35	33.8336	2.07105360625938
0.01	0.01	10	0.4	31.2368	4.41825188960521
0.01	0.01	10	0.45	33.2965	4.78885129754516
0.01	0.01	10	0.5	26.4196	5.39812832748537
0.01	0.01	10	0.55	21.4556	2.59829741176794
0.01	0.01	10	0.6	25.5676	4.20797441056858
0.01	0.01	10	0.65	24.34	3.18519550420378
0.01	0.01	10	0.7	21.2936	2.3067693079283
0.01	0.01	10	0.75	19.1292	1.32135603075023
0.01	0.01	10	0.8	21.2968	3.14105729970021
0.01	0.01	10	0.85	18.1396	2.01443447150807
0.01	0.01	10	0.9	19.5044	3.6534718611206
0.01	0.01	10	0.95	17.586	2.35134106415892
0.01	0.01	10	1	17.0648	2.08994300400753
0.01	0.01	10	1.05	15.7864	2.25370429293641
0.01	0.01	10	1.1	16.807	1.83324548274365
0.01	0.01	10	1.15	18.2524	2.94797894158015
0.01	0.01	10	1.2	15.55	2.34297520260032
0.01	0.01	10	1.25	17.16	4.28699391182213
0.01	0.01	10	1.3	16.6764	1.62928028282429
0.01	0.01	10	1.35	14.584	1.85301484073928
0.01	0.01	10	1.4	14.5096	2.31733205216689
0.01	0.01	10	1.45	16.858	6.03534482859099
0.01	0.01	10	1.5	14.6008	2.96999490908655
0.1	0.0001	1	0.1	0.7376	0.148229012005073
0.1	0.0001	1	0.15	0.8176	0.208259069430361
0.1	0.0001	1	0.2	1.14	0.34122836927782
0.1	0.0001	1	0.25	1.3584	0.51011904492971
0.1	0.0001	1	0.3	1.2836	0.217775664388838
0.1	0.0001	1	0.35	1.3768	0.206303078018725
0.1	0.0001	1	0.4	1.6012	0.346672410208831
0.1	0.0001	1	0.45	1.6364	0.0927741343263304
0.1	0.0001	1	0.5	1.5988	0.0691618391889632
0.1	0.0001	1	0.55	2.0415	0.483448808044864
0.1	0.0001	1	0.6	1.72	0.149719738177703
0.1	0.0001	1	0.65	2.5036	1.02952991214437
0.1	0.0001	1	0.7	1.938	0.421207787202468
0.1	0.0001	1	0.75	2.034	0.449892431587818
0.1	0.0001	1	0.8	2.2688	0.561940352706584
0.1	0.0001	1	0.85	1.9104	0.39443204737952
0.1	0.0001	1	0.9	1.8412	0.392221570034082
0.1	0.0001	1	0.95	1.62	0.100399203184089
0.1	0.0001	1	1	1.88	0.351215033846787
0.1	0.0001	1	1.05	2.1572	0.453123559308054
0.1	0.0001	1	1.1	1.5952	0.116307179486049
0.1	0.0001	1	1.15	2.2268	0.314776365059386
0.1	0.0001	1	1.2	2.2232	0.547445851203569
0.1	0.0001	1	1.25	1.642	0.0939446645637739
0.1	0.0001	1	1.3	2.0812	0.397748865491782
0.1	0.0001	1	1.35	1.906	0.419391940790473
0.1	0.0001	1	1.4	1.77	0.11774548823628
0.1	0.0001	1	1.45	2.0648	0.595262093535276
0.1	0.0001	1	1.5	2.0656	0.745164035632424
0.1	0.0001	2	0.1	0.7272	0.13618575549594
0.1	0.0001	2	0.15	1.076	0.347937925498213
0.1	0.0001	2	0.2	1.4276	0.348416761938917
0.1	0.0001	2	0.25	2.0324	0.578491002522943
0.1	0.0001	2	0.3	2.3516	0.493499179330625
0.1	0.0001	2	0.35	2.7956	0.434086443004156
0.1	0.0001	2	0.4	2.8636	0.39075598523887
0.1	0.0001	2	0.45	2.894	0.644329108453126
0.1	0.0001	2	0.5	2.6368	0.181189845190066
0.1	0.0001	2	0.55	3.3944	0.800685106643055
0.1	0.0001	2	0.6	2.578	0.142019716940994
0.1	0.0001	2	0.65	3.4568	0.829396503489133
0.1	0.0001	2	0.7	3.0052	0.438737461359296
0.1	0.0001	2	0.75	3.8248	0.894611960572851
0.1	0.0001	2	0.8	2.7608	0.362528012710742
0.1	0.0001	2	0.85	3.4188	0.429856906423521
0.1	0.0001	2	0.9	3.2476	0.733455820073711
0.1	0.0001	2	0.95	3.0016	0.382225901791074
0.1	0.0001	2	1	3.2844	0.685518081453728
0.1	0.0001	2	1.05	3.2956	0.890619918932875
0.1	0.0001	2	1.1	2.8496	0.463973102668678
0.1	0.0001	2	1.15	2.588	0.810328328518755
0.1	0.0001	2	1.2	2.7636	0.463115363597452
0.1	0.0001	2	1.25	2.324	0.407523250870426
0.1	0.0001	2	1.3	2.4	0.546618697082345
0.1	0.0001	2	1.35	2.9168	0.747491377876695
0.1	0.0001	2	1.4	2.124	0.0278854800926934
0.1	0.0001	2	1.45	2.89	0.395217408523461
0.1	0.0001	2	1.5	2.8892	0.746787894920639
0.1	0.0001	3	0.1	0.8352	0.20684525616992
0.1	0.0001	3	0.15	0.83	0.140911319630468
0.1	0.0001	3	0.2	1.2584	0.450424510878349
0.1	0.0001	3	0.25	2.4532	0.33384930732293
0.1	0.0001	3	0.3	3.256	0.683013323442523
0.1	0.0001	3	0.35	3.5348	0.448374129494555
0.1	0.0001	3	0.4	4.0872	0.582669168568236
0.1	0.0001	3	0.45	4.1008	0.438959861490774
0.1	0.0001	3	0.5	3.648	0.221222060382775
0.1	0.0001	3	0.55	4.9076	1.14952678959648
0.1	0.0001	3	0.6	4.8948	0.734884589578527
0.1	0.0001	3	0.65	4.1324	0.39611190338085
0.1	0.0001	3	0.7	4.1024	0.765254885642686
0.1	0.0001	3	0.75	4.044	0.68395672377717
0.1	0.0001	3	0.8	3.7316	0.770349946452909
0.1	0.0001	3	0.85	3.5248	0.804818091247954
0.1	0.0001	3	0.9	3.6992	0.782307970047602
0.1	0.0001	3	0.95	3.728	0.485518279779454
0.1	0.0001	3	1	3.4956	0.487971146687998
0.1	0.0001	3	1.05	3.7136	0.827390500308047
0.1	0.0001	3	1.1	3.476	0.490946840299436
0.1	0.0001	3	1.15	3.2588	0.403753588219349
0.1	0.0001	3	1.2	4.0648	0.623317062176225
0.1	0.0001	3	1.25	3.6804	0.516539872613915
0.1	0.0001	3	1.3	4.422	0.434303119951952
0.1	0.0001	3	1.35	3.9016	1.17566348926893
0.1	0.0001	3	1.4	3.4612	0.480050997290913
0.1	0.0001	3	1.45	3.6172	0.772921315529595
0.1	0.0001	3	1.5	3.3356	0.376878548076167
0.1	0.0001	4	0.1	0.7368	0.11472820054372
0.1	0.0001	4	0.15	1.2408	0.421408305565991
0.1	0.0001	4	0.2	1.8864	0.565967348881541
0.1	0.0001	4	0.25	3.2404	0.791002806568978
0.1	0.0001	4	0.3	4.0056	0.760501308348645
0.1	0.0001	4	0.35	4.9812	1.02265583653544
0.1	0.0001	4	0.4	4.8116	0.489143578103608
0.1	0.0001	4	0.45	6.4792	1.7790948709948
0.1	0.0001	4	0.5	5.4116	1.04787205325841
0.1	0.0001	4	0.55	5.7992	1.00277582739115
0.1	0.0001	4	0.6	5.2188	1.48363855436558
0.1	0.0001	4	0.65	5.2892	1.13965650965543
0.1	0.0001	4	0.7	4.712	0.783731586705551
0.1	0.0001	4	0.75	4.5924	0.768726115076104
0.1	0.0001	4	0.8	4.8648	0.734947726032267
0.1	0.0001	4	0.85	5.0244	1.10617423582363
0.1	0.0001	4	0.9	5.004	1.19508660774021
0.1	0.0001	4	0.95	4.4472	0.47831136302622
0.1	0.0001	4	1	4.7088	0.539846793081148
0.1	0.0001	4	1.05	4.382	0.513497809148199
0.1	0.0001	4	1.1	4.266	0.426019717853528
0.1	0.0001	4	1.15	4.3856	0.858760408961662
0.1	0.0001	4	1.2	4.4612	1.2090965883667
0.1	0.0001	4	1.25	3.2952	0.402831180521071
0.1	0.0001	4	1.3	3.892	0.750512358325964
0.1	0.0001	4	1.35	3.6596	0.475930078898151
0.1	0.0001	4	1.4	3.0988	0.0338608918961093
0.1	0.0001	4	1.45	4.1248	0.92299391113918
0.1	0.0001	4	1.5	3.4944	0.562826296471656
0.1	0.0001	5	0.1	1.0096	0.280106836760547
0.1	0.0001	5	0.15	1.454	0.0925894162418146
0.1	0.0001	5	0.2	2.056	0.320437201335925
0.1	0.0001	5	0.25	3.8112	0.570426647343898
0.1	0.0001	5	0.3	5.324	0.686808270188995
0.1	0.0001	5	0.35	5.3096	0.764545773646026
0.1	0.0001	5	0.4	5.7956	0.359106446614371
0.1	0.0001	5	0.45	6.1296	0.882816764679965
0.1	0.0001	5	0.5	6.0352	0.690866817845524
0.1	0.0001	5	0.55	6.2292	1.47747330263528
0.1	0.0001	5	0.6	5.898	0.768211429230261
0.1	0.0001	5	0.65	6.0288	0.684241594760213
0.1	0.0001	5	0.7	6.0572	0.581707280339519
0.1	0.0001	5	0.75	5.6892	0.743619902907392
0.1	0.0001	5	0.8	5.362	0.760748052905822
0.1	0.0001	5	0.85	6.334	0.650868957625112
0.1	0.0001	5	0.9	5.2568	1.20746385453147
0.1	0.0001	5	0.95	4.7052	0.830188990531674
0.1	0.0001	5	1	4.4784	0.505753141364441
0.1	0.0001	5	1.05	4.6492	0.485993580204512
0.1	0.0001	5	1.1	5.1156	0.77420555410046
0.1	0.0001	5	1.15	3.7816	0.12280325728579
0.1	0.0001	5	1.2	3.6884	0.814072625752764
0.1	0.0001	5	1.25	3.3696	0.381033121919867
0.1	0.0001	5	1.3	3.2144	0.256647306629156
0.1	0.0001	5	1.35	4.0736	1.23845284124992
0.1	0.0001	5	1.4	3.3632	0.589442584142001
0.1	0.0001	5	1.45	3.6276	0.489025807089973
0.1	0.0001	5	1.5	3.5812	0.425917550706707
0.1	0.0001	6	0.1	1.2244	0.475124236384548
0.1	0.0001	6	0.15	1.2476	0.10962773371734
0.1	0.0001	6	0.2	3.516	1.23963994772676
0.1	0.0001	6	0.25	4.9596	0.682276659427831
0.1	0.0001	6	0.3	6.4224	1.13077134735542
0.1	0.0001	6	0.35	7.3568	0.324857137831386
0.1	0.0001	6	0.4	7.9416	1.21483457310039
0.1	0.0001	6	0.45	7.4156	0.818744795403305
0.1	0.0001	6	0.5	6.8728	0.926044145815954
0.1	0.0001	6	0.55	6.418	0.511197809071987
0.1	0.0001	6	0.6	6.5728	0.763574331679634
0.1	0.0001	6	0.65	5.8724	0.366903584065351
0.1	0.0001	6	0.7	6.442	0.673460318058904
0.1	0.0001	6	0.75	6.6468	1.19643510480093
0.1	0.0001	6	0.8	6.0304	0.619340810862646
0.1	0.0001	6	0.85	5.8936	0.713776883907009
0.1	0.0001	6	0.9	4.7124	0.399518510209477
0.1	0.0001	6	0.95	4.7252	1.16697736053447
0.1	0.0001	6	1	4.4552	0.787715278511214
0.1	0.0001	6	1.05	4.472	0.454208762575096
0.1	0.0001	6	1.1	4.774	0.404676661051759
0.1	0.0001	6	1.15	3.934	0.0742643925444756
0.1	0.0001	6	1.2	4.2252	0.451696535297759
0.1	0.0001	6	1.25	3.31	0.385007012923141
0.1	0.0001	6	1.3	3.7072	0.795306833869797
0.1	0.0001	6	1.35	3.4504	0.487247616720698
0.1	0.0001	6	1.4	3.294	0.374851437238808
0.1	0.0001	6	1.45	3.2676	0.404343220544131
0.1	0.0001	6	1.5	3.2816	0.391441234414567
0.1	0.0001	7	0.1	0.9672	0.187422944166396
0.1	0.0001	7	0.15	1.664	1.04981826998772
0.1	0.0001	7	0.2	2.318	0.456732744611113
0.1	0.0001	7	0.25	5.2592	1.73759769797269
0.1	0.0001	7	0.3	8.414	0.867050171558717
0.1	0.0001	7	0.35	8.6888	0.401745392008421
0.1	0.0001	7	0.4	7.9912	0.63048375078189
0.1	0.0001	7	0.45	7.6024	0.528050603635674
0.1	0.0001	7	0.5	8.0648	0.97924101221303
0.1	0.0001	7	0.55	7.8124	0.72525460357036
0.1	0.0001	7	0.6	7.3244	0.920020347601074
0.1	0.0001	7	0.65	7.1072	0.764630734407138
